"Final_EA_code","interview__id","C4H_ElementYear_id","s4hq83","s4hq84","s4hq85","s4hq86","s4hq83v2","s4hq84v2","s4hq85v2","s4hq86v2"
"403201020515","22305ac5a3e1460c98eca90206d5b6bc",0,"576","576",2,"NONE","802","802",2,"NONE"
"403201020515","22305ac5a3e1460c98eca90206d5b6bc",1,"942","942",2,"NONE","539","539",2,"NONE"
"403201020515","22305ac5a3e1460c98eca90206d5b6bc",2,"24","24",2,"NONE","17","17",2,"NONE"
"403201020515","22305ac5a3e1460c98eca90206d5b6bc",3,"32","32",2,"NONE","19","19",2,"NONE"
"403201020515","22305ac5a3e1460c98eca90206d5b6bc",4,"40","40",2,"NONE","37","37",2,"NONE"
"403201020515","22305ac5a3e1460c98eca90206d5b6bc",5,"36","36",2,"NONE","31","31",2,"NONE"
"102105010613","2298e1b9396042d282a34faa2bbeac2d",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"102105010613","2298e1b9396042d282a34faa2bbeac2d",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"102105010613","2298e1b9396042d282a34faa2bbeac2d",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"102105010613","2298e1b9396042d282a34faa2bbeac2d",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"102105010613","2298e1b9396042d282a34faa2bbeac2d",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"102105010613","2298e1b9396042d282a34faa2bbeac2d",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"215115020203","23f6bb268b504e58856725154c372561",0,"##N/A##","1201",2,"##N/A##","##N/A##","1686",2,"##N/A##"
"215115020203","23f6bb268b504e58856725154c372561",1,"##N/A##","1459",2,"##N/A##","##N/A##","1633",2,"##N/A##"
"215115020203","23f6bb268b504e58856725154c372561",2,"##N/A##","67",2,"##N/A##","##N/A##","58",2,"##N/A##"
"215115020203","23f6bb268b504e58856725154c372561",3,"##N/A##","66",2,"##N/A##","##N/A##","59",2,"##N/A##"
"215115020203","23f6bb268b504e58856725154c372561",4,"##N/A##","24",2,"##N/A##","##N/A##","37",2,"##N/A##"
"215115020203","23f6bb268b504e58856725154c372561",5,"##N/A##","24",2,"##N/A##","##N/A##","45",2,"##N/A##"
"230105040506","24dff56428de471c8f2d55dc2ad1600a",0,"##N/A##","##N/A##",,"##N/A##",,,,
"230105040506","24dff56428de471c8f2d55dc2ad1600a",1,"##N/A##","##N/A##",,"##N/A##",,,,
"230105040506","24dff56428de471c8f2d55dc2ad1600a",2,"##N/A##","##N/A##",,"##N/A##",,,,
"230105040506","24dff56428de471c8f2d55dc2ad1600a",3,"##N/A##","##N/A##",,"##N/A##",,,,
"230105040506","24dff56428de471c8f2d55dc2ad1600a",4,"##N/A##","##N/A##",,"##N/A##",,,,
"230105040506","24dff56428de471c8f2d55dc2ad1600a",5,"##N/A##","##N/A##",,"##N/A##",,,,
"102101080210","2687e3cb2fe0474abeda57d9a8c8ad32",0,"##N/A##","##N/A##",,"##N/A##",,,,
"102101080210","2687e3cb2fe0474abeda57d9a8c8ad32",1,"##N/A##","##N/A##",,"##N/A##",,,,
"102101080210","2687e3cb2fe0474abeda57d9a8c8ad32",2,"##N/A##","##N/A##",,"##N/A##",,,,
"102101080210","2687e3cb2fe0474abeda57d9a8c8ad32",3,"##N/A##","##N/A##",,"##N/A##",,,,
"102101080210","2687e3cb2fe0474abeda57d9a8c8ad32",4,"##N/A##","##N/A##",,"##N/A##",,,,
"102101080210","2687e3cb2fe0474abeda57d9a8c8ad32",5,"##N/A##","##N/A##",,"##N/A##",,,,
"216202030604","26be7462ce5e43d3b0b9cfdda3680cda",0,"403","403",2,"NO MISMATCH","507","507",2,"NO MISMATCH"
"216202030604","26be7462ce5e43d3b0b9cfdda3680cda",1,"1011","1011",2,"NO MISMATCH","677","677",2,"NO MISMATCH"
"216202030604","26be7462ce5e43d3b0b9cfdda3680cda",2,"50","50",2,"NO MISMATCH","64","64",2,"NO MISMATCH"
"216202030604","26be7462ce5e43d3b0b9cfdda3680cda",3,"63","63",2,"NO MISMATCH","73","73",2,"NO MISMATCH"
"216202030604","26be7462ce5e43d3b0b9cfdda3680cda",4,"121","121",2,"NO MISMATCH","75","75",2,"NO MISMATCH"
"216202030604","26be7462ce5e43d3b0b9cfdda3680cda",5,"76","76",2,"NO MISMATCH","81","81",2,"NO MISMATCH"
"404102030405","26eef9075b7349a0b4525e9ba09468a2",0,"495","495",2,"matching","315","315",2,"Matching"
"404102030405","26eef9075b7349a0b4525e9ba09468a2",1,"486","486",2,"matching","330","330",2,"Matching"
"404102030405","26eef9075b7349a0b4525e9ba09468a2",2,"0","0",2,"Matching","0","0",2,"Matching"
"404102030405","26eef9075b7349a0b4525e9ba09468a2",3,"0","0",2,"Matching","0","0",2,"Matching"
"404102030405","26eef9075b7349a0b4525e9ba09468a2",4,"7","7",2,"Matching","1","1",2,"Matching"
"404102030405","26eef9075b7349a0b4525e9ba09468a2",5,"0","0",2,"Matching","1","1",2,"Matching"
"409101040104","26f0c6653b8b4c1bad87410d14d90552",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"409101040104","26f0c6653b8b4c1bad87410d14d90552",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"409101040104","26f0c6653b8b4c1bad87410d14d90552",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"409101040104","26f0c6653b8b4c1bad87410d14d90552",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"409101040104","26f0c6653b8b4c1bad87410d14d90552",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"409101040104","26f0c6653b8b4c1bad87410d14d90552",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"119104030404","293ecee7a80a482c9e10d861a7ee9c7c",0,"546","546",2,"NO MISMATCH","536","536",2,"NO MISMATCH"
"119104030404","293ecee7a80a482c9e10d861a7ee9c7c",1,"858","858",2,"NO MISMATCH","622","622",2,"NO MISMATCH"
"119104030404","293ecee7a80a482c9e10d861a7ee9c7c",2,"9","9",2,"NO MISMATCH","16","16",2,"NO MISMATCH"
"119104030404","293ecee7a80a482c9e10d861a7ee9c7c",3,"19","19",2,"NO MISMATCH","15","15",2,"NO MISMATCH"
"119104030404","293ecee7a80a482c9e10d861a7ee9c7c",4,"12","12",2,"NO MISMATCH","21","21",2,"NO MISMATCH"
"119104030404","293ecee7a80a482c9e10d861a7ee9c7c",5,"12","12",2,"NO MISMATCH","5","5",2,"NO MISMATCH"
"422107010808","29cc9b2639524c459e1b9c4f9837262e",0,"422","422",2,"NONE","393","393",2,"NONE"
"422107010808","29cc9b2639524c459e1b9c4f9837262e",1,"402","402",2,"NONE","284","284",2,"NONE"
"422107010808","29cc9b2639524c459e1b9c4f9837262e",2,"52","52",2,"NONE","42","42",2,"NONE"
"422107010808","29cc9b2639524c459e1b9c4f9837262e",3,"56","56",2,"NONE","41","41",2,"NONE"
"422107010808","29cc9b2639524c459e1b9c4f9837262e",4,"53","53",2,"NONE","48","48",2,"NONE"
"422107010808","29cc9b2639524c459e1b9c4f9837262e",5,"67","67",2,"NONE","43","43",2,"NONE"
"117302030901","2b8544e9cb7347bdb22735d3564fdf4e",0,"1035","1035",2,"No mismatch","1049","1049",2,"No mismatch"
"117302030901","2b8544e9cb7347bdb22735d3564fdf4e",1,"1327","1327",2,"No mismatch","1347","1347",2,"No mismatch"
"117302030901","2b8544e9cb7347bdb22735d3564fdf4e",2,"36","36",2,"No mismatch","42","42.",2,"No mismatch"
"117302030901","2b8544e9cb7347bdb22735d3564fdf4e",3,"28","28",2,"No mismatch","22","22",2,"No mismatch"
"117302030901","2b8544e9cb7347bdb22735d3564fdf4e",4,"20","20",2,"No mismatch","31","31",2,"No mismatch"
"117302030901","2b8544e9cb7347bdb22735d3564fdf4e",5,"24","24",2,"No mismatch","29","29",2,"No mismatch"
"102105130528","2bc65237da7d4f7995d38281b77b1e4b",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"102105130528","2bc65237da7d4f7995d38281b77b1e4b",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"102105130528","2bc65237da7d4f7995d38281b77b1e4b",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"102105130528","2bc65237da7d4f7995d38281b77b1e4b",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"102105130528","2bc65237da7d4f7995d38281b77b1e4b",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"102105130528","2bc65237da7d4f7995d38281b77b1e4b",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"102105100433","2bea2c4985dd4f418a8c387b21ac7fbb",0,"1618","1618",2,"NO MISMATCH","1258","1258",2,"NO MISMATCH"
"102105100433","2bea2c4985dd4f418a8c387b21ac7fbb",1,"3167","3167",2,"NO MISMATCH","1809","1809",2,"NO MISMATCH"
"102105100433","2bea2c4985dd4f418a8c387b21ac7fbb",2,"282","282",2,"NO MISMATCH","342","342",2,"NOT MISMATCH"
"102105100433","2bea2c4985dd4f418a8c387b21ac7fbb",3,"273","273",2,"NO MISMATCH","260","260",2,"NO MISMATCH"
"102105100433","2bea2c4985dd4f418a8c387b21ac7fbb",4,"199","199",2,"NO MISMATCH","187","187",2,"NO MISMATCH"
"102105100433","2bea2c4985dd4f418a8c387b21ac7fbb",5,"202","202",2,"NO MISMATCH","170","170",2,"NO MISMATCH"
"107202060102","2c4950efbc4f485ca7901eed4a944579",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"107202060102","2c4950efbc4f485ca7901eed4a944579",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"107202060102","2c4950efbc4f485ca7901eed4a944579",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"107202060102","2c4950efbc4f485ca7901eed4a944579",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"107202060102","2c4950efbc4f485ca7901eed4a944579",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"107202060102","2c4950efbc4f485ca7901eed4a944579",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"205107030213","2c5000cc7fa54db897421cefd55bae85",0,"260","260",2,"NO MISMATCH","1126","1126",2,"NO MISMATCH"
"205107030213","2c5000cc7fa54db897421cefd55bae85",1,"331","331",2,"NO MISMATCH","878","878",2,"NO MISMATCH"
"205107030213","2c5000cc7fa54db897421cefd55bae85",2,"10","10",2,"NO MISMATCH","41","41",2,"NO MISMATCH"
"205107030213","2c5000cc7fa54db897421cefd55bae85",3,"14","14",2,"NO MISMATCH","25","25",2,"NO MISMATCH"
"205107030213","2c5000cc7fa54db897421cefd55bae85",4,"21","21",2,"NO MISMATCH","16","16",2,"NO MISMATCH"
"205107030213","2c5000cc7fa54db897421cefd55bae85",5,"15","15",2,"NO MISMATCH","90","90",2,"NO MISMATCH"
"330107010101","2c7dff734efc4ccb991e6cba613ab077",0,"2219","2237",1,"poor tallying","2372","2379",1,"poor tallying"
"330107010101","2c7dff734efc4ccb991e6cba613ab077",1,"2801","2619",1,"Some registers missing","1235","1283",1,"poor tallying"
"330107010101","2c7dff734efc4ccb991e6cba613ab077",2,"84","84",2,"none","104","0",1,"Register missing"
"330107010101","2c7dff734efc4ccb991e6cba613ab077",3,"82","82",2,"none","71","0",1,"register missing"
"330107010101","2c7dff734efc4ccb991e6cba613ab077",4,"176","0",1,"registers missing","125","130",1,"poor tallying"
"330107010101","2c7dff734efc4ccb991e6cba613ab077",5,"134","132",1,"poor tallying","140","134",1,"poor tallying"
"303404010207","2c8f787219df44ad88f08faf238da056",0,"0","0",2,"HMIS and registers missing","1605","1663",1,"poor tallying"
"303404010207","2c8f787219df44ad88f08faf238da056",1,"1062","202",1,"some registers missing","1916","2038",1,"poor tallying"
"303404010207","2c8f787219df44ad88f08faf238da056",2,"0","0",2,"HMIS and register missing","58","58",2,"none"
"303404010207","2c8f787219df44ad88f08faf238da056",3,"138","138",2,"none","55","55",2,"none"
"303404010207","2c8f787219df44ad88f08faf238da056",4,"0","0",2,"HMIS and register missing","36","34",1,"poor tallying"
"303404010207","2c8f787219df44ad88f08faf238da056",5,"25","25",2,"none","66","66",2,"none"
"417103010710","2d21136097a4458a990cfe6f52865418",0,"835","835",2,"MATCHING","1105","1108",1,"POOR TALLYING"
"417103010710","2d21136097a4458a990cfe6f52865418",1,"1444","1444",2,"MALARIA WAS HIGH","989","989",2,"matching"
"417103010710","2d21136097a4458a990cfe6f52865418",2,"47","47",2,"MATCHING","79","79",2,"matching"
"417103010710","2d21136097a4458a990cfe6f52865418",3,"50","50",2,"MATCHING","129","129",2,"Matching"
"417103010710","2d21136097a4458a990cfe6f52865418",4,"92","92",2,"MATCHING","96","96",2,"Matching"
"417103010710","2d21136097a4458a990cfe6f52865418",5,"105","105",2,"MATCHING","114","114",2,"Matching"
"124101050211","2f0258e282264dd6be94505229e6d055",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"124101050211","2f0258e282264dd6be94505229e6d055",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"124101050211","2f0258e282264dd6be94505229e6d055",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"124101050211","2f0258e282264dd6be94505229e6d055",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"124101050211","2f0258e282264dd6be94505229e6d055",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"124101050211","2f0258e282264dd6be94505229e6d055",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"102102080506","2f3dadda9c4d49b89b8f3d25ecf05ddc",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"102102080506","2f3dadda9c4d49b89b8f3d25ecf05ddc",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"102102080506","2f3dadda9c4d49b89b8f3d25ecf05ddc",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"102102080506","2f3dadda9c4d49b89b8f3d25ecf05ddc",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"102102080506","2f3dadda9c4d49b89b8f3d25ecf05ddc",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"102102080506","2f3dadda9c4d49b89b8f3d25ecf05ddc",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"106101090206","303f41c72565478cbb227a5e342ebc3e",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"106101090206","303f41c72565478cbb227a5e342ebc3e",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"106101090206","303f41c72565478cbb227a5e342ebc3e",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"106101090206","303f41c72565478cbb227a5e342ebc3e",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"106101090206","303f41c72565478cbb227a5e342ebc3e",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"106101090206","303f41c72565478cbb227a5e342ebc3e",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"320102040601","30b9d5e1f9fe43dd8a86e6563a69e79a",0,"1422","1422",2,"none","1568","1289",1,"The register for Outreach missing and there is a problem of poor tallying"
"320102040601","30b9d5e1f9fe43dd8a86e6563a69e79a",1,"1965","1965",2,"none","1471","1478",1,"poor tallying"
"320102040601","30b9d5e1f9fe43dd8a86e6563a69e79a",2,"55","55",2,"none","70","70",2,"none"
"320102040601","30b9d5e1f9fe43dd8a86e6563a69e79a",3,"51","51",2,"none","69","69",2,"none"
"320102040601","30b9d5e1f9fe43dd8a86e6563a69e79a",4,"46","0",1,"Registers missing","43","0",1,"registers missing"
"320102040601","30b9d5e1f9fe43dd8a86e6563a69e79a",5,"61","0",1,"Registers missing","66","52",1,"Outreach register missing"
"405302030405","30fa92d582c34ffb8cd59644c7cc475f",0,"461","461",2,"NONE","438","438",2,"NONE"
"405302030405","30fa92d582c34ffb8cd59644c7cc475f",1,"735","735",2,"NONE","434","434",2,"NONE"
"405302030405","30fa92d582c34ffb8cd59644c7cc475f",2,"0","0",2,"FACILITY DOES NOT  DO DELIVERIES","0","0",2,"NONE"
"405302030405","30fa92d582c34ffb8cd59644c7cc475f",3,"0","0",2,"NO DELIVERIES CARRIED OUT BY THE FACILITY","0","0",2,"NONE"
"405302030405","30fa92d582c34ffb8cd59644c7cc475f",4,"14","14",2,"NONE","6","6",2,"NONE"
"405302030405","30fa92d582c34ffb8cd59644c7cc475f",5,"13","13",2,"NONE","8","8",2,"NONE"
"318116050101","312a435313e24061969eab79d4d65731",0,"236","236",2,"NO MISMATCH","465","465",2,"NO MISMATCH"
"318116050101","312a435313e24061969eab79d4d65731",1,"293","293",2,"NO MISMATCH","225","225",2,"NO MISMATCH"
"318116050101","312a435313e24061969eab79d4d65731",2,"0","0",2,"THIS UNIT HAS NO DELIVERIES","0","0",2,"NO MISMATCH"
"318116050101","312a435313e24061969eab79d4d65731",3,"0","0",2,"THERE ARE NO DELIVERIES IN THIS HEALTH CENTRE II","0","0",2,"NO MISMATCH"
"318116050101","312a435313e24061969eab79d4d65731",4,"0","0",2,"NO MISMATCH","0","0",2,"NO MISMATCH"
"318116050101","312a435313e24061969eab79d4d65731",5,"4","4",2,"NO MISMATCH","0","0",2,"NO MISMATCH"
"110207040309","31a3f66b54524494a74c267e31e91d05",0,"-","426",2,"No mismatch","_","371",2,"No mismatch"
"110207040309","31a3f66b54524494a74c267e31e91d05",1,"-","564",2,"No mismatch","_","421",2,"No mismatch"
"110207040309","31a3f66b54524494a74c267e31e91d05",2,"-","22",2,"No mismatch","_","22",2,"No mismatch"
"110207040309","31a3f66b54524494a74c267e31e91d05",3,"-","23",2,"No mismatch","_","21",2,"No mismatch"
"110207040309","31a3f66b54524494a74c267e31e91d05",4,"-","27",2,"No mismatch","_","38",2,"No mismatch"
"110207040309","31a3f66b54524494a74c267e31e91d05",5,"-","34",2,"No mismatch","_","37",2,"No mismatch"
"218115040101","32bb43e6ccef425296ce50b454dcdcf2",0,"##N/A##","681",2,"##N/A##","##N/A##","1740",2,"##N/A##"
"218115040101","32bb43e6ccef425296ce50b454dcdcf2",1,"##N/A##","1671",2,"##N/A##","##N/A##","843",2,"##N/A##"
"218115040101","32bb43e6ccef425296ce50b454dcdcf2",2,"##N/A##","42",2,"##N/A##","##N/A##","50",2,"##N/A##"
"218115040101","32bb43e6ccef425296ce50b454dcdcf2",3,"##N/A##","29",2,"##N/A##","##N/A##","26",2,"##N/A##"
"218115040101","32bb43e6ccef425296ce50b454dcdcf2",4,"##N/A##","83",2,"##N/A##","##N/A##","71",2,"##N/A##"
"218115040101","32bb43e6ccef425296ce50b454dcdcf2",5,"##N/A##","50",2,"##N/A##","##N/A##","56",2,"##N/A##"
"115103020402","34533291de9b4e30a46add0d31cb8f27",0,"851","851",2,"No mismatch","946","946",2,"No mismatch"
"115103020402","34533291de9b4e30a46add0d31cb8f27",1,"1103","1103",2,"No mismatch","1061","1061",2,"No mismatch"
"115103020402","34533291de9b4e30a46add0d31cb8f27",2,"28","28",2,"No mismatch","29","29",2,"No mismatch"
"115103020402","34533291de9b4e30a46add0d31cb8f27",3,"23","23",2,"No mismatch","25","25",2,"No mismatch"
"115103020402","34533291de9b4e30a46add0d31cb8f27",4,"58","58",2,"No mismatch","50","50",2,"No mismatch"
"115103020402","34533291de9b4e30a46add0d31cb8f27",5,"60","60",2,"No mismatch","35","35",2,"No mismatch"
"226101010214","349edf6fc6cb49ddb9bfeb044f66c642",0,"##N/A##","962",2,"##N/A##","##N/A##","1316",2,"##N/A##"
"226101010214","349edf6fc6cb49ddb9bfeb044f66c642",1,"##N/A##","3234",2,"##N/A##","##N/A##","1071",2,"##N/A##"
"226101010214","349edf6fc6cb49ddb9bfeb044f66c642",2,"##N/A##","41",2,"##N/A##","##N/A##","51",2,"##N/A##"
"226101010214","349edf6fc6cb49ddb9bfeb044f66c642",3,"##N/A##","33",2,"##N/A##","##N/A##","85",2,"##N/A##"
"226101010214","349edf6fc6cb49ddb9bfeb044f66c642",4,"##N/A##","44",1,"##N/A##","##N/A##","91",2,"##N/A##"
"226101010214","349edf6fc6cb49ddb9bfeb044f66c642",5,"##N/A##","42",2,"##N/A##","##N/A##","102",2,"##N/A##"
"302201050803","34efbcdf896549f7b8f690de4d3ebdf7",0,"243","236",1,"Wrong  numbering  in  register","332","322",1,"wrong  recordings"
"302201050803","34efbcdf896549f7b8f690de4d3ebdf7",1,"403","380",1,"Wrong  numbering","265","376",1,"wrong  numbering"
"302201050803","34efbcdf896549f7b8f690de4d3ebdf7",2,"80","80",2,"Good","72","72",2,"GOOD"
"302201050803","34efbcdf896549f7b8f690de4d3ebdf7",3,"64","64",2,"Good","46","46",2,"GOOD"
"302201050803","34efbcdf896549f7b8f690de4d3ebdf7",4,"27","27",2,"GOOD","65","69",1,"missing  tally  sheets"
"302201050803","34efbcdf896549f7b8f690de4d3ebdf7",5,"53","53",2,"Good","25","10",1,"missing  tally  sheets"
"409301030405","362ff1525f0b427ebc84612761e41586",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"409301030405","362ff1525f0b427ebc84612761e41586",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"409301030405","362ff1525f0b427ebc84612761e41586",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"409301030405","362ff1525f0b427ebc84612761e41586",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"409301030405","362ff1525f0b427ebc84612761e41586",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"409301030405","362ff1525f0b427ebc84612761e41586",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##",,"##N/A##"
"302101021503","369a2e686b0641f08735d83c69d92007",0,"385","426",1,"WRONG  NUMBERING","232","327",1,"WRONG  NUMBERING"
"302101021503","369a2e686b0641f08735d83c69d92007",1,"247","231",1,"WRONG  NUMBERING","245","245",2,"GOOD  RECORDS"
"302101021503","369a2e686b0641f08735d83c69d92007",2,"0","0",2,"No  deliveries  in  this  unit","0","0",2,"n"
"302101021503","369a2e686b0641f08735d83c69d92007",3,"0","0",2,"No deliveries  in  this  unit","0","0",2,"No  deliveries  in  this  facility"
"302101021503","369a2e686b0641f08735d83c69d92007",4,"18","18",2,"Good","19","21",1,"Missing  tally sheets"
"302101021503","369a2e686b0641f08735d83c69d92007",5,"19","19",2,"GOOD","18","13",1,"Missing  tally  sheets"
"311202010102","37c7d386630e44f0b224b90b5746a370",0,"588","588",2,"NONE","628","628",2,"no mismatch"
"311202010102","37c7d386630e44f0b224b90b5746a370",1,"1001","1001",2,"NONE","529","529",2,"no mismatch"
"311202010102","37c7d386630e44f0b224b90b5746a370",2,"23","23",2,"NONE","26","26",2,"no mismatch"
"311202010102","37c7d386630e44f0b224b90b5746a370",3,"17","17",2,"NONE","30","30",2,"no mismatch"
"311202010102","37c7d386630e44f0b224b90b5746a370",4,"41","41",2,"NONE","36","36",2,"no mismatch"
"311202010102","37c7d386630e44f0b224b90b5746a370",5,"9","9",2,"NONE","71","71",2,"no mismatch"
"321107061709","391f45ad2d3548e1a27bd7652fb6719f",0,"0","100",1,"MISSING  RECORDS","1068","1068",2,"Good"
"321107061709","391f45ad2d3548e1a27bd7652fb6719f",1,"808","784",1,"Register  for children  were  missing  OPD","974","969",1,"wrong  numbering"
"321107061709","391f45ad2d3548e1a27bd7652fb6719f",2,"0","0",1,"MISSING  RECORDS","39","39",2,"Good"
"321107061709","391f45ad2d3548e1a27bd7652fb6719f",3,"40","40",2,"GOOD","51","51",2,"Good"
"321107061709","391f45ad2d3548e1a27bd7652fb6719f",4,"0","142",1,"MISSING  RECORDS","98","100",1,"wrong  tallying"
"321107061709","391f45ad2d3548e1a27bd7652fb6719f",5,"183","183",2,"GOOD","95","94",1,"wrong  tallying"
"113406060107","39627200a32c4626bb07b5c5e5a292e7",0,"3613","3615",1,"DOUBLE COUNTING","1560","1560",2,"Matching"
"113406060107","39627200a32c4626bb07b5c5e5a292e7",1,"2281","2281",2,"matching","3931","3931",2,"Matching"
"113406060107","39627200a32c4626bb07b5c5e5a292e7",2,"216","216",2,"matching","247","247",2,"Matching"
"113406060107","39627200a32c4626bb07b5c5e5a292e7",3,"247","247",2,"matching","230","230",2,"Matching"
