"hhid","h9q03a__1","h9q03a__2","h9q03a__3","h9q03a__4","h9q03a__5","h9q03a__7","h9q03a__6","h9q11a","h9q12a","h9q13a","h9q14a","h9q15a","h9q16a"
"734817ceed4641cb9f7a3ef050b677ca",2,2,2,2,2,2,2,1,2,1,2,2,2
"736e5276e4b94fc89956d384eea28b5f",2,2,2,2,2,2,2,2,2,2,,2,2
"7386def11c4047cdba7a05b145d25d68",1,2,2,2,2,2,2,1,1,1,2,2,2
"73a6fb0e66ed4b71a8bd87436b798fdd",2,2,2,2,2,2,2,1,2,1,2,2,2
"73cc7a45e13048c5b905032b221402a2",2,2,2,2,2,2,2,2,2,2,,2,2
"73d2f1c17159428592cfd1994b4926ed",2,2,2,2,2,2,2,2,2,2,,2,2
"73e3f311ad944cd9bb1dec551f54ced2",2,2,2,2,2,2,2,2,2,2,,2,2
"73e4f417787e4ed2b5d19372264131fe",2,2,2,2,2,2,2,2,2,2,,2,2
"73e723d7579544cf81670206d0868966",2,2,2,2,2,2,2,1,2,1,2,1,2
"73e7ca1370724d058c8036506819f878",2,2,2,2,2,2,2,1,2,2,,2,2
"73ff9329663140de9a89bc95b39d9f74",2,2,2,2,2,2,2,1,2,1,2,1,2
"743e1b14e715499e98e5a5e9ff3ed39a",2,2,2,2,2,2,2,1,2,2,,2,2
"744552814b1949e291950a94e3143dee",2,2,2,1,2,2,2,1,2,1,2,2,2
"74489d18eec84eea9fc86080de171427",2,2,2,2,2,2,2,1,2,1,2,1,2
"7468bbb3abdc4e58812aef391613fa03",2,2,2,2,2,2,2,2,2,2,,2,2
"7474b0b4a0944d0f93fcd25b3f0e9ab9",2,2,2,2,2,2,2,1,2,2,,2,2
"74e97ee0b77b41ce9c9b4e708de2a641",2,2,2,2,2,2,2,2,2,2,,2,2
"74f09658ca464d54906c2d9d1e28fe64",2,2,2,2,2,2,2,1,2,2,,2,2
"74f2f751b1b2448a85012cd4c0823bc3",2,2,2,2,2,2,2,1,2,2,,2,2
"74fef92c6c3343edb8c971dd17937504",2,2,2,2,2,2,2,2,2,2,,2,2
"75033d7d0d79423bb89467e19ea6a237",2,2,2,2,2,2,2,2,2,2,,2,2
"750db021f2cf4ce5b5a16ebae9671d1c",2,2,2,2,2,2,2,1,2,2,,2,2
"752448ccdfbb4dfd8d701b1b60cf3483",2,2,2,2,2,2,2,1,2,2,,2,2
"753053a01925458e8eb49dd4edaf6c4b",2,2,2,2,2,2,2,1,2,1,2,2,2
"75667640ad4342aeb25d26e8ff1209b4",2,2,2,2,2,2,2,1,2,2,,2,2
"756f6e4ca0384febac340c5077b4c92f",2,2,2,2,2,2,2,2,2,2,,2,2
"7580e61b27b34b51a8f7cf011686a360",2,2,2,2,2,2,2,1,1,2,,2,2
"7592026ffe844e3999c954ed007c7d8a",2,2,2,2,2,2,2,2,2,2,,1,2
"75b9e7e0c25240318625fec03b70a708",2,2,2,2,2,2,2,2,2,2,,2,2
"75c3f3a52fde4be2866d859c62ec54d2",2,2,2,2,2,2,2,2,2,2,,2,2
"75fb68d00a7f41b0a3e119d3fc4d3554",2,2,2,2,2,2,2,2,2,2,,2,2
"763deffa945545f0ad5144ce02a2affc",2,2,2,2,2,2,2,2,2,2,,2,2
"76498f4077be442098b836296cd81717",2,2,2,2,2,2,2,2,2,2,,2,2
"76508c126511434a877ce34610263b8d",2,2,2,2,2,2,2,2,2,2,,2,2
"766019a832be4f73a9b388cf05824c3a",2,2,2,2,2,2,2,1,2,1,2,2,2
"766c063b35714adf90ddcaff724076df",2,2,2,2,2,2,2,1,2,1,2,2,2
"767f08f5e6004182b5fb28bdd5139634",2,2,2,2,2,2,2,1,2,1,2,1,2
"768c2121b414470db6d7d001f094977f",2,2,2,2,2,2,2,2,2,2,,2,2
"768fdf82fc034fb887a70032efca7429",2,2,2,2,2,2,2,1,2,2,,2,2
"769ab9bc20604eacaf3121cd632cdd85",2,2,2,2,2,2,2,2,2,2,,2,2
"76a33d413aeb4c2aaa7e86a7f0a462ad",2,2,2,2,2,2,2,2,2,2,,2,2
"76b0d375c2e543288ed2a5e1ed7a253c",2,2,2,2,2,2,2,1,2,2,,2,2
"76be32db5bff4aa991b5ac2215baf25a",2,2,2,2,2,2,2,1,2,2,,2,2
"76c29aa6ee8a4a5f85e336631e7f495b",2,2,2,2,2,2,2,2,2,2,,2,2
"76d7bfad835e4c52a679fcc4ededbcb4",2,2,2,2,2,2,2,2,2,2,,2,2
"76d8edc8f4934465a52242485664d1c6",2,2,2,2,2,2,2,2,2,2,,2,2
"770283c689654ff2805f7dc1fbdf2c8c",2,2,2,2,2,2,2,2,2,2,,2,2
"770bcac45f4e4862a1787a0c84ebe7b8",2,2,2,2,2,2,2,2,2,2,,2,2
"7711396f0a3445d6a83d171b4bf8a221",2,2,2,2,2,2,2,2,2,2,,2,2
"77441384e9fd47a9be984d7b95b74385",2,2,2,2,2,2,2,1,2,1,2,1,2
"774c42b31c08465c829f72463fa14e36",2,2,2,2,2,2,2,2,2,2,,2,2
"774f350dcee9480a99a6c22932c08347",2,2,2,2,2,2,2,2,2,2,,2,2
"775b8ac54c294c869b47ba59ae732fdf",2,2,2,2,2,2,2,2,2,2,,2,2
"7777c12b215d4e2fb5681c24ce97b308",2,2,2,2,2,2,2,1,1,1,2,1,2
"77b390e9c443445399a4a550bf07339c",2,2,2,2,2,2,2,2,2,2,,2,2
"77d41607dfec47c2a240cce5b6fc0e46",2,2,2,2,2,2,2,1,2,2,,2,2
"7819706f597e43aa8ae54da21613502c",2,2,2,2,2,2,2,1,2,1,2,1,2
"7827dd0eb8c345bc83a8fec062d00299",2,2,2,2,2,2,2,2,2,2,,2,2
"78549ab05cff432b83057924e11b8cd1",2,2,1,2,2,2,2,1,2,2,,2,2
"78a266da62e04a8aa0b24c22704e4cc6",2,2,2,2,2,2,2,1,2,2,,2,2
"78bc744caf2348dab9438b780a3eb70b",2,2,2,2,2,2,2,2,2,2,,2,2
"78cf5d9e9ffb4180a1a26b3a5dfdfa19",2,2,2,2,2,2,2,1,1,1,1,2,1
"79246f20eab24d72a7e15e5bfec5937f",2,2,2,2,2,2,2,2,2,2,,2,2
"792889ef89cb4801bd77aab0bb97aa6c",2,2,2,2,2,2,2,1,2,1,2,2,2
"79369779170e41cd81bb3ab586da4f21",2,2,2,2,2,2,2,1,2,2,,2,2
"793952164aaf4dc49ce2b9a68b1fe036",2,2,2,2,2,2,2,1,2,1,2,1,2
"7949348924fa41a490a0c909ce5f3bef",2,2,2,2,2,2,2,2,2,2,,2,2
"794c4677f01c4048a054c4ecd71e5380",2,2,2,2,2,2,2,1,2,1,2,2,2
"795a801af8a5402c94d8af2db666021b",2,2,2,2,2,2,2,2,2,2,,2,2
"79656e7dfe6c4124ad8a4cfe8bed745a",2,2,2,2,2,2,2,1,2,2,,2,2
"7985850af6c64e2e875950e01d41c347",2,2,2,2,2,2,2,1,2,1,2,1,2
"7991480803144844a15fe6f502a2823f",2,2,2,2,2,2,2,2,2,2,,2,2
"7992593d72c642f88c0d372fb679fbd6",2,2,2,2,2,2,2,2,2,2,,2,2
"79938b11018e400ca375b8e26992f01f",2,2,2,2,2,2,2,1,2,1,2,2,2
"79ad3173b33b47f29d370cebca78c352",2,2,2,2,2,2,2,1,2,2,,2,2
"79b16c4661b443d384a3e15ae188477e",2,2,2,,2,2,2,1,2,2,,2,2
"79b20da3593c4354aade9d9c373c1137",2,2,2,2,2,2,2,2,2,2,,2,2
"79d08382b827483c8d39f39bfe55a836",2,2,2,2,2,2,2,2,2,2,,2,2
"79d0b34990d14cbf8cfc1e93305fc486",2,2,2,2,2,2,2,2,2,2,,2,2
"79d88e06d91e4cdfbfbb90f91193099a",2,2,2,2,2,2,2,2,2,2,,2,2
"79ea471afbca44e9a3c345c3370eac87",2,2,2,2,2,2,2,1,2,2,,2,2
"79ea543c362b4b4aa0302f0dbfd720b3",2,2,2,2,2,2,2,1,2,2,,2,2
"79f08930529841c6bbc33a20cdd1cf3f",1,2,2,2,2,2,2,1,1,2,,1,1
"79f33b19563f4f4a92f6616a76a6e0b0",2,2,2,2,2,2,2,2,2,2,,2,2
"79f6dd8cd1694569ac855e0bac9ddc2b",2,2,2,2,2,2,2,2,2,2,,2,2
"79f99979d00b4f1caca307bffa70fa4e",2,2,2,2,2,2,2,2,2,2,,2,2
"7a4d36cdd394460db82b67433c6c3157",2,2,2,2,2,2,2,2,2,2,,2,2
"7a4deb50ba984babad943340fe7fe253",2,2,1,2,2,1,2,1,2,1,2,1,2
"7a6f3cbe080140ff80d11a238bf5a8ab",2,2,2,2,2,2,2,1,2,2,,2,2
"7a7138c0dfd242fda57e76e58489ad98",2,2,2,2,2,2,2,1,2,1,2,1,2
"7a7d6203c7b7493baf940a0071052f22",2,2,2,2,2,2,2,1,2,1,2,1,2
"7a8c6c546f6b4ac4addf2d96201b4466",2,2,2,2,2,2,2,1,2,1,2,2,2
"7a9a7566d8c4454aa467fe924c659598",2,2,2,2,2,2,2,2,2,2,,2,2
"7abe5d30e6a8498d8aa3cc57d71486d4",1,2,2,2,2,1,2,1,1,1,1,1,2
"7ad6d7c40e5e4b998a69c9d78be22987",2,1,2,1,2,2,2,2,1,1,1,1,1
"7adbc7d3ac504c4f9a4a75d58dea614b",2,2,2,2,2,2,2,2,2,2,,2,2
"7b2326640be14bcd9acf4e0dfc2866b5",2,2,2,2,2,2,2,1,2,1,2,1,2
"7b29316153d64631b5695be747edbda6",2,2,2,2,2,2,2,2,2,2,,2,2
"7b2d0bd131984190b2ddc24b24b68a21",2,2,2,2,2,2,2,2,2,2,,2,2
"7b2f956ece294d2f89277896b50228f1",2,2,2,2,2,2,2,1,2,2,,2,2
"7b3a722278874fcb8c7be0b19beae063",2,2,2,2,2,2,2,2,2,2,,2,2
"7b5b7a66b1e74f6bb85198ee80c968d9",2,2,2,2,2,2,2,2,2,2,,2,2
"7b6b56a02049487d8eaf24fd9392a0d2",2,2,2,2,2,2,2,2,2,2,,2,2
"7bbb94753b1044a1998b35c4ec0b29c5",2,2,2,2,2,2,2,2,2,2,,2,2
"7be52d943c5048959c66f344c364618d",2,2,2,2,2,2,2,2,2,2,,2,2
"7bf504f6876545639e755c4ff1619b1f",2,2,2,2,2,2,2,2,2,2,,2,2
"7c12e0ea1d4e4715b33ca829365fc859",2,2,1,2,2,2,2,2,2,2,,2,2
"7c3571bb48c1453ba75e1aaadf1e1a3c",2,2,2,2,2,2,2,2,2,2,,2,2
"7c569b785e874befb2b1fa6bc2d09584",2,2,2,2,2,2,2,2,2,2,,2,2
"7c7115928f384b168929bfd6dd4c511b",2,2,2,2,2,2,2,1,2,2,,2,2
"7c954bf1bf664da49d8874001f2d7381",2,2,2,2,2,2,2,2,2,2,,2,2
"7c9c792164324355bc54668032488e66",2,2,2,2,2,2,2,2,2,2,,2,2
"7ca617a1e1204310b23a1c4707adf3f8",2,2,2,2,2,2,2,2,2,2,,2,2
"7cad5e509f2d404d912f9e74e327fbb5",2,2,2,2,2,2,2,1,2,2,,2,2
"7cb66aeeb60e4ee49698c72777425cb2",2,2,2,2,2,2,2,2,2,2,,2,2
"7ce2c657a5f8477bacc9767d3c37d996",2,2,2,2,2,2,2,1,2,1,2,1,2
"7cf749ee04a24567b3756af1452f44b4",2,2,2,2,2,2,2,2,2,2,,2,2
"7d2eeffe41d5436e965adcc184b35a80",2,2,2,2,2,2,2,2,2,2,,2,2
"7d41679b9a7e47f2a724889bef4d175f",2,2,2,2,2,2,2,1,2,1,2,2,2
"7d44a0f2670d499e8e94f79110a9e4f4",2,2,2,2,2,2,2,1,2,2,,2,2
"7d9cc29e99d342b69da54fac681858b8",2,2,2,2,2,2,2,2,2,2,,2,2
"7d9e7ac7f1d548839ce94ed872afa095",2,2,2,2,2,2,2,2,2,2,,2,2
"7d9ff9021dd840a1bdd7a3b38f3bd0d9",2,2,2,2,2,2,2,2,2,2,,2,2
"7dce8526566e4202bce36ec12ced41f1",2,2,2,2,2,2,2,1,2,2,,2,2
"7de8e459d1b54fd5b32c23c2b181b043",2,2,2,2,2,2,2,1,2,2,,2,2
"7deebc51089746ed99e16cf3ddc433ad",2,2,2,2,2,2,2,1,2,2,,2,2
"7dfced6cbc8848e19244887384b283d1",2,2,2,2,2,2,2,1,2,2,,2,2
"7e08b7dbbab14a8b9c0c73accf382d65",2,2,2,2,2,2,2,2,2,2,,2,2
"7e09e5a5255c46d593baca275815362e",2,2,2,2,2,2,2,2,2,2,,2,2
"7e11200d01e142fcbb945dfe20d3d6d2",2,2,2,2,2,2,2,1,2,2,,2,2
"7e4528b57a214c61bd02ec1894d08bbe",2,2,2,2,2,2,2,2,2,2,,2,2
"7e9c6f268eb644c086c31500db4d969a",2,2,2,2,2,2,2,1,2,1,2,1,2
"7ea0598e424749b0a1a1eb97f6d0019d",2,2,2,2,2,2,2,1,2,2,,2,2
"7ed3d60f89f14690ab5b011e1fe42c6a",2,2,2,2,2,2,2,2,2,2,,2,2
"7ed5a174d4464ea7b679184bdd816f17",2,2,2,2,2,2,2,1,2,2,,2,2
"7f18080980ae4069a9c1dd53aa99d928",1,2,2,2,2,2,2,1,1,2,,2,1
"7f4ea4f06a43445890c25801d2f482da",2,2,2,2,2,2,2,2,2,2,,2,2
"7f6cd6fd8cc24f038446e20e163e6276",2,2,2,2,2,2,2,1,2,2,,2,2
"7f86a2edc5d649d78edb9106de25a7c4",2,2,2,2,2,2,2,1,2,2,,2,2
"7fb6d302e9724029be9d38af7fa4580b",2,2,2,2,2,2,2,2,2,2,,2,2
"7fe32876101b490ca3e8109d2ee81beb",2,2,2,2,2,2,2,2,2,2,,2,2
"7ff0a48d3d1e4ec2a5f27d437483da61",2,2,2,2,2,2,2,2,2,2,,2,2
"7ffd0f7a4352484f8a54a1c83dab22e1",2,2,2,2,2,2,2,1,2,1,2,1,2
"80165b71b52d4451866e493156a95c54",2,2,2,2,2,2,2,2,2,2,,2,2
"803d97f117e04a4b8c9c38f2e87bf41f",2,2,2,2,2,2,2,2,2,2,,2,2
"8042e10a7e3f4b5388e40f875e9b129b",2,2,2,2,2,2,2,1,2,2,,2,2
"8061af8f56ab42b18859520dd44e8172",2,2,2,2,2,1,2,2,2,2,,2,2
"80685e65116449b2bdbd5a716add2883",2,2,2,2,2,2,2,2,2,2,,2,2
"806e1e5f6524406690e67a1465f51506",2,2,2,2,2,2,2,1,2,1,2,2,2
"8080069d9329459db88d6f8f455a4692",2,2,2,2,2,2,2,1,2,1,2,2,2
"8086d94e4b0e47dbab65e9ef255366d9",2,2,2,2,2,2,2,1,2,2,,2,2
"8098ff33aee0453eba305da364b41922",2,2,2,2,2,2,2,2,2,2,,2,2
"809eed217de24680971a954003c0a4ca",2,2,2,2,2,2,2,1,2,1,2,2,2
"80a955957c85476c91c1ef1e19b86abe",2,2,2,2,2,2,2,2,2,2,,2,2
"80ad9da8adb04130b3c68966c4d4470d",2,2,2,2,2,2,2,2,2,2,,2,2
"80cc66c321854e2fa6b04d2601c1d9b0",2,2,2,2,2,1,2,2,2,2,,2,2
"80d08b55339d4d22ae79cc5024d01366",1,2,2,2,2,2,2,2,2,2,,2,2
"80ea906e31b54324add561338e3a116d",2,2,2,2,2,2,2,1,2,2,,2,2
"8102b3a5a3a1412a91285e777a66ca2b",2,2,2,2,2,2,2,2,2,2,,2,2
"810eb772f3fc4ab8a0d6494ed4f1cc97",2,2,2,2,2,2,2,2,2,2,,2,2
"812c576801b446d1af8be75f30d760c0",2,2,2,2,2,2,2,2,2,2,,2,2
"812dc79547e84a2296f842fa290805ce",2,2,2,2,2,2,2,1,2,1,2,2,2
"815c7c9d48d5434b8fcd446ddb38fb9a",2,2,2,2,2,2,2,1,2,2,,2,2
"81649ea81cf844cea471b1dde4899706",2,2,2,2,2,2,2,1,2,2,,2,2
"81c1f6c96cda4163b4832a270a07770a",2,2,2,2,2,2,2,2,2,2,,2,2
"81e156743cb7492587703913b1d5c2c6",2,2,2,2,2,2,2,2,2,2,,2,2
"81e50bfe480b4631ab7ea5602545c526",2,2,2,2,2,2,2,2,2,2,,2,2
"81e67b3f7e6b4d47887b5fb38458a1f8",2,2,2,2,2,2,2,2,2,2,,2,2
"820e7fa8a4584720b8c5654cf0472d66",2,2,2,2,2,2,2,2,2,2,,2,2
"821fa1846c4b4362895410bbe5bd9e87",2,2,2,2,2,2,2,1,2,2,,2,2
"822469b8457b461fbc475bf76d854631",2,2,2,2,2,2,2,2,2,2,,2,2
"822fda27a3ed40e1ba66c6afc963b68f",2,2,2,2,2,2,2,2,2,2,,2,1
"82361c9a81b141cfb5a66abc05e51d59",2,2,2,2,2,2,2,2,2,2,,2,2
"8246e0d5706b4027b9c79d7c9b41ab76",2,2,2,2,2,2,2,2,2,2,,2,2
"82493142e03543d0ad5407568d040af2",2,2,2,2,2,2,2,2,2,2,,2,2
"8250c824289c43ddbd8b046ef39ea2a9",2,2,2,2,2,2,2,1,2,1,2,2,2
"826daf363c504002a2ebdf09954e1772",2,2,2,2,2,2,2,1,2,1,2,2,2
"828ce0b67c13444d8d0c42bbd71c74cd",2,2,2,2,2,2,2,2,2,1,2,1,2
"829b1456e37b454698a77cf53a1b260f",2,2,2,2,2,2,2,2,2,2,,2,2
"82d8faa62d3b44ffb93c714c713651a3",2,2,2,2,2,2,2,2,2,2,,2,2
"83278cd7132c4b3eb3efe432a22d6f68",2,2,2,2,2,2,2,1,2,2,,2,2
"8344af2a43c646eb96886addfc228c8e",2,2,2,2,2,2,2,2,2,2,,2,2
"8352dd9759224fd3a2a8854fe4f0f20b",2,2,2,2,2,2,2,2,2,2,,2,2
"83654067698848d3812bc79c4e1baace",2,2,2,2,2,2,2,1,2,1,2,2,2
"836e6e47d3964bfdb8facde0f3f2e624",2,2,2,2,2,2,2,2,2,2,,2,2
"8395061c8526434ca0a44b5651bdb5e0",2,2,2,2,2,2,2,2,2,2,,2,2
"8395188b792442009a34da609a07fcdf",2,2,2,2,2,2,2,1,2,2,,2,2
"83b290b6305c412a95060e213473dbcd",2,2,2,2,2,2,2,2,2,2,,2,2
"83c98b3903bc467982e20e79f4d1481c",2,2,2,2,2,2,2,2,2,2,,2,2
"83e732e22aa2449e86337eb8d6905ffb",2,2,2,2,2,2,2,2,2,2,,2,2
"83f12b630c0f476397672201b158fe17",2,2,2,2,2,2,1,2,2,2,,2,2
"840c4404f7a048b0a272668392b8150e",2,2,2,2,2,2,2,2,2,2,,2,2
"8416b0586a6e46b09d7ee7e52851e356",2,,2,2,2,2,2,2,2,2,,2,2
"8451a851dc5c47a391b75868706cacde",2,2,2,2,2,2,2,2,2,2,,2,2
"845ad8e0ee954dd2a942ee543fe364ab",2,2,2,2,2,2,2,1,2,2,,2,2
"8493157eb05143d19c8d5c8de3572af8",2,2,2,2,2,2,2,2,2,2,,2,2
"84b9c4e3761d4a6d9e4408ac725672ac",2,2,2,2,2,2,2,1,2,2,,2,2
"84cd658cc8f24a47ab58eafb75b6d8a1",2,2,2,2,2,2,2,2,2,1,2,2,2
"84d4073a191540b8a7f3a9a445d6a6ba",1,2,2,2,2,2,2,2,1,2,,2,2
"8503775e512f4b1083dd8e08ad727cbc",2,2,2,2,2,2,2,1,2,1,2,1,2
"8578ed2ee7044479b4a1354a5db411b2",2,2,2,2,2,2,2,2,2,2,,2,2
"857a44ffdbb54af39313f5015ef302c8",2,2,2,2,2,2,2,1,2,2,,2,2
"859603e204a244a0bd209197f9e505e2",2,2,2,2,2,2,2,1,2,1,2,2,2
"859e020c45b342a5981fa28fbe854679",2,2,2,2,2,2,2,2,2,2,,2,2
"85cc6c4eefbe4150a249c9181ffc1ec4",2,2,2,2,2,2,2,2,2,2,,2,2
"85e900559ba2465b94738c4696a6dadb",2,2,2,2,2,2,2,2,2,2,,2,2
"86044ba9aa2a4b678462720ea21a3219",2,2,2,2,2,2,2,2,2,2,,2,2
"86101dafa2ec408d8b695ac8989f8b80",2,2,2,2,2,2,2,2,2,2,,2,2
"8617f4276d6d483394269baea1f7c05e",2,2,2,2,2,2,2,2,2,2,,2,2
"86295aeb7af04140bc701ebc4d3d116c",2,2,2,2,2,2,2,2,2,2,,2,2
"862ad4472f4142edbed2819baf8bf9b8",2,2,2,2,2,2,2,2,2,2,,2,2
"865566ae88b04323a7f7d67813c32566",2,2,2,2,2,2,2,2,2,2,,2,2
"86809d76f6f14edcaf1f49c8cf43d60c",2,2,2,2,2,2,2,2,2,2,,2,2
"86a7071b47c14c8bbc22ce3de53f7042",2,2,2,2,2,2,2,2,2,2,,2,2
"86dd03cd969348dea0666ff862690fc9",2,2,2,2,2,2,2,1,2,2,,2,2
"86f6c965eb1f4e85a3e972799deb779b",2,2,2,2,2,2,2,1,2,2,,2,2
"8738938247de4c8f96f02f51cf4fdd18",2,2,2,2,2,2,2,2,2,2,,2,2
"877d861a869941489026e3d225a3eebe",2,2,2,2,2,2,2,1,2,1,2,1,2
"878feadf5d0f41e194da96936cf9b8ca",2,2,2,2,2,1,2,1,2,1,1,2,2
"879c792bde2a499e99d9bc5a5b53dddb",2,2,2,2,2,2,2,1,2,1,2,2,2
"87a31b1667774191b3cad3f4c97a323b",2,2,2,2,2,2,2,2,2,2,,2,2
"87a8a334a93d4d979b4f0a89bb641f57",2,2,2,2,2,2,2,1,2,1,2,1,2
"87f08542877948b390ded628dfe27321",2,2,1,2,2,2,2,2,2,2,,2,2
"88341a84b20046f6a35f355bf3387b58",2,2,2,2,2,2,2,1,2,1,2,2,2
"88440a34b56e45169a03c446abecfa52",2,2,2,2,2,2,2,2,2,2,,2,2
"88703d7ad1574641a2cc68d2c54f6361",2,2,2,2,2,2,2,1,2,1,2,2,2
"888272c8105a4cd3a67c6ea96778fd60",2,2,2,2,2,2,2,2,2,2,,2,2
"889ee98f22ed48fb8e57c91b84477fa2",2,2,2,2,2,2,2,2,2,2,,2,2
"88a4d46854ed416fbd2c526b54a7b34a",1,2,1,2,2,2,2,1,1,1,1,2,1
"88c5cfe97f6f4602ad9bf2f7a581c2c3",2,2,2,2,2,2,2,2,2,2,,2,2
"88ca05130f6b429db4f3807b50dadee1",1,2,2,2,2,2,2,1,1,2,,2,2
"89078df8658144b2a56e3349c60e04bf",2,2,2,2,2,2,2,2,2,2,,2,2
"89342a57ba6a47b189dae265acb342f5",1,2,2,2,2,2,2,1,1,2,,1,2
"893cf68cf1dd4948a0201212c5026a95",2,2,2,2,2,2,2,2,2,2,,2,2
"8956185e1f994c14aaf73ae617430727",2,2,2,2,2,2,2,1,2,2,,2,2
"899f8a2cd117463a921b6083117c5e35",2,2,2,2,2,2,2,1,2,1,2,2,2
"89af0090c4f744cfb4b79ca8536a24d2",2,2,2,2,2,2,2,2,2,2,,2,2
"8a1dba9b384c45ee8024c6462db83576",2,2,2,2,2,2,2,2,2,2,,2,2
"8a40dd76b0084606b063c880ca2ab855",2,2,2,2,2,2,2,2,2,1,2,2,2
"8a57d70341d649608c41c83244cccb2d",2,2,2,2,2,2,2,2,2,2,,2,2
"8a5d66f841064b23ada0de5fed353c11",2,2,2,2,2,2,2,2,2,2,,2,2
"8a5ea620d83e42068ba2bf3ef59e5aec",2,2,2,2,2,2,2,1,2,2,,2,2
"8a66fbea49ae49d78157b208859380d6",2,2,2,2,2,2,2,2,2,2,,2,2
"8a9c30a2720449788e06b3c6b9a1c9ed",2,2,2,2,2,2,2,2,2,2,,2,2
"8ac1830c403043aba5752609d91c5e9e",2,2,2,2,2,,2,2,2,2,,2,2
"8acd20054dcf4e5896b5942c4dda7d3f",2,2,2,2,2,2,2,2,2,2,,2,2
"8ace712936c44a0cb68976af1969687a",2,2,2,2,2,2,2,2,2,2,,2,2
"8ad5bed15b194c8297d459dd075109df",2,2,2,2,2,2,2,1,2,2,,2,2
"8b15f05dab3b45609dedc21d5e99c76a",2,2,2,2,2,2,2,1,2,2,,2,2
"8b1c5ba2b25f4346819c64e49ba40ca8",2,2,2,2,2,2,2,2,2,2,,2,2
"8b2a5c876c3249569b643bfced9700c4",2,2,2,2,2,2,2,1,2,2,,2,2
"8b4c43fed99a43a89713fad255b361cd",2,2,2,2,2,2,2,1,2,1,2,1,2
"8b53b3b6198141148cafcff7077a76e8",2,2,2,2,2,2,2,2,2,2,,2,2
"8b79adbce0d2462d95424a84a94e165a",2,2,1,2,2,2,2,2,2,2,,2,2
"8b962cc0c5994ad1a9115a09556e34cb",2,2,2,2,2,2,2,2,2,2,,2,2
"8ba30b564d1a40bc867dad9460534b26",1,2,2,2,2,2,2,1,1,1,1,1,1
"8bf6dcc813b146fc9ed7320504721cab",2,2,2,2,2,2,2,2,2,2,,2,2
"8bfcb13ab41b4401a705516fcb6bd89d",2,2,2,2,2,2,2,1,2,1,2,2,2
"8c0cffaeebd64a46a7a66436ab056862",2,2,2,2,2,2,2,1,2,2,,2,2
"8c4443ba9ef54eb68baf73e3d7b89ee0",2,2,2,2,2,2,2,2,2,2,,2,2
"8c526c6e402642369bab5875f6c6753a",2,2,2,2,2,2,2,1,2,2,,1,2
"8c6170e56c034ea2956d6942dea33b04",2,2,2,2,2,2,2,2,2,2,,2,2
"8c69f5721ee84eac9ffff352a72628cb",2,2,2,2,2,2,2,1,2,1,2,2,2
"8c6bdb5fb00a45dc90aa7ae00a9ea2ae",2,2,2,2,2,2,2,1,2,2,,2,2
"8c98d02a4c84498eba0bb400ba0206f7",2,2,2,2,2,2,2,2,2,2,,2,2
"8cb24b08fbc545a0a49b79ae64e8e5f4",2,2,2,2,2,2,2,1,2,2,,2,2
"8cb6627e27314a468e4842fa71d68218",2,2,2,2,2,2,2,1,2,2,,2,2
"8cc9fadde4b6455f84e5cb933f79eafc",2,2,2,2,2,2,2,2,2,2,,2,2
"8ceaeb1f41a84f689dfb8129239ba0ec",2,2,2,2,2,2,2,1,2,2,,2,2
"8d049482670844f9ae4b7cbab030151d",2,2,2,2,2,1,2,1,2,2,,2,2
"8d117b5cb54b48b99f5fffc9c1da4520",2,2,2,2,2,2,2,2,2,2,,2,2
"8d168c1f2a3a4c1183477daa968d7cda",2,2,2,2,2,2,2,1,2,2,,2,2
"8d27bfc87d3148468fca2648184741f2",2,2,2,2,2,2,2,2,2,2,,2,2
"8d444eb74e7b4bd3a234a9e81cd4e4ec",2,2,2,2,2,2,2,2,2,2,,2,2
"8d5b7a391d4f4c5bbb2e592dc97b266b",2,2,2,2,2,2,2,2,2,2,,2,2
"8d90410182ad4c3787ad9295cdf48ab0",2,2,2,2,2,2,2,2,2,2,,2,2
"8db9be87004b417e9b2853c047848ded",2,2,2,2,2,2,2,2,2,2,,2,2
"8ddc3a927db74c39bdd89a07013d8bc9",2,2,2,2,2,2,2,2,2,2,,2,2
"8e0800d8ec914043b6ad15347ba5d00b",2,2,2,2,2,2,2,2,2,2,,2,2
"8e13731385e74c8faf7727c1d73ef7f6",2,2,2,2,2,2,2,1,2,2,,2,2
"8e1a4eaba5964506ac960adce546137d",2,2,2,2,2,2,2,1,2,1,2,1,2
"8e4d650733684da3b8b7cd226ee93841",2,2,2,2,2,2,2,2,2,2,,2,2
"8e8aef3c76334f6d861b225e23cab540",2,2,2,2,2,2,2,2,2,2,,2,2
"8e9b2ef65bc143e69c9919dd1cbb7eea",2,2,2,2,2,2,2,2,2,2,,2,2
"8ede9fa1bfa64845b23b31b722fc31a4",2,2,2,2,2,2,2,1,2,2,,2,2
"8ef9eac0332a4a05936cea16c259429a",2,2,2,2,2,2,2,1,2,2,,2,2
"8f2805c60faf40a892daedeb952b0629",2,2,2,2,2,2,2,2,2,2,,2,2
"8f28de7582444c4a9cdfd6c2dcbaf58b",2,2,2,2,2,2,2,2,2,2,,2,2
"8f2b2e4fea904d4ebd13142827253967",2,2,2,2,2,2,2,2,2,2,,2,2
"8f413df46af140459aa9109bf0462cf8",2,2,2,2,2,2,2,2,2,2,,2,2
