"hhid","parcelID","pltid","cropID","s5aq05_1","s5aq05_2","harvest","s5aq06b_1","s5aq06a_1","s5aq06c_1","s5aq06d_1","s5aq06e_1","s5aq06e_1_1","s5aq06f_1","s5aq06f_1_1","s5aq06a_1_1","s5aq06a_2_1","s5aq06a3_1","s5aq06a4_1","s5aq07a_1","s5aq07b_1","s5aq07c_1","s5aq08_1","s5aq09_1","s5aq10_1","s5aq11e_1","s5aq11f_1","s5aq11g_1","s5aq11h_1","s5aq12_1","s5aq13_1","s5aq14a_1","s5aq14b_1","s5aq15_1","s5aq16_1","s5aq17_1","s5aq18_1","s5aq19_1","s5aq20_1","s5aq21_1","s5aq22_1","s5aq23a_1","s5aq23b_1","s5aq06b_2","s5aq06a_2","s5aq06c_2","s5aq06d_2","s5aq06e_2","s5aq06e_1_2","s5aq06f_2","s5aq06f_1_2","s5aq06a_1_2","s5aq06a_2_2","s5aq06a3_2","s5aq06a4_2","s5aq07a_2","s5aq07b_2","s5aq07c_2","s5aq08_2","s5aq09_2","s5aq10_2","s5aq11e_2","s5aq11f_2","s5aq11g_2","s5aq11h_2","s5aq12_2","s5aq13_2","s5aq14a_2","s5aq14b_2","s5aq15_2","s5aq16_2","s5aq17_2","s5aq18_2","s5aq19_2","s5aq20_2","s5aq21_2","s5aq23a_2","s5aq23b_2","harvest1","s5aq06b_11","s5aq06a_11","s5aq06c_11","s5aq06d_11","s5aq06e_11","s5aq06e_1_11","s5aq06f_11","s5aq06f_1_11","s5aq06a_1_11","s5aq06a_2_11","s5aq06a3_11","s5aq06a4_11","s5aq07a_11","s5aq07b_11","s5aq07c_11","s5aq08_11","s5aq09_11","s5aq10_11","s5aq11e_11","s5aq11f_11","s5aq11g_11","s5aq11h_11","s5aq12_11","s5aq13_11","s5aq14a_11","s5aq14b_11","s5aq15_11","s5aq16_11","s5aq17_11","s5aq18_11","s5aq19_11","s5aq20_11","s5aq21_11","s5aq22_11","s5aq23a_11","s5aq23b_11","s5aq06b_21","s5aq06a_21","s5aq06c_21","s5aq06d_21","s5aq06e_21","s5aq06e_1_21","s5aq06f_21","s5aq06f_1_21","s5aq06a_1_21","s5aq06a_2_21","s5aq06a3_21","s5aq06a4_21","s5aq07a_21","s5aq07b_21","s5aq07c_21","s5aq08_21","s5aq09_21","s5aq10_21","s5aq11e_21","s5aq11f_21","s5aq11g_21","s5aq11h_21","s5aq12_21","s5aq13_21","s5aq14a_21","s5aq14b_21","s5aq15_21","s5aq16_21","s5aq17_21","s5aq18_21","s5aq19_21","s5aq20_21","s5aq21_21","s5aq23a_21","s5aq23b_21"
"01d54a65224747fba33cf7b310c7435e",2,1,210,2,2,1,10,1,24,70,12,2018,12,2018,2,,1,2,0,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,,2,,10,1,45,120,12,2018,12,2018,2,,1,2,0,,,,,,,,,,0,1,0,0,0,0,,4,1,4,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"01d54a65224747fba33cf7b310c7435e",2,1,630,2,2,1,10,3,20,135,12,2018,1,2019,2,,1,2,0,,,,,,,,,,0,3,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"01d54a65224747fba33cf7b310c7435e",2,1,741,2,2,1,68,50,20,7,7,2018,12,2018,2,,1,2,0,,,,,,,,,,0,50,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"01d54a65224747fba33cf7b310c7435e",2,2,130,2,2,1,10,3,45,70,12,2018,12,2018,2,,1,2,0,,,,,,,,,,0,3,0,0,0,0,,6,2,,0,,2,,10,13,45,110,12,2018,12,2018,2,,1,2,8,45,10,352000,2,30000,2,,1,2,0,3,0,1,1,0,,4,1,4,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"01e7608a258e42c7a2f5af8b551bc247",1,1,210,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"01e7608a258e42c7a2f5af8b551bc247",1,1,811,1,2,1,20,2,20,20,7,2018,12,2018,1,1,,,2,20,14,50000,2,0,1,1,,,0,0,0,0,0,0,,4,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"01e7608a258e42c7a2f5af8b551bc247",1,1,130,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"01e7608a258e42c7a2f5af8b551bc247",1,1,741,1,2,1,68,20,20,10,6,2018,12,2018,1,1,,,0,,,,,,,,,,0,20,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"01e7608a258e42c7a2f5af8b551bc247",2,1,630,1,2,2,12,1,20,50,8,2019,9,2019,1,1,,,0,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,1,20,50,5,2019,1,2020,1,1,,,0,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"01e7608a258e42c7a2f5af8b551bc247",2,2,620,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"02087846085249d1ae73a1070233c8bb",2,1,630,1,2,1,21,2,20,7,5,2019,5,2019,1,1,,,0,,,,,,,,,,0,2,0,0,0,0,,6,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0222b766ba3d494fbf6fe07cf260dac4",1,1,630,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0222b766ba3d494fbf6fe07cf260dac4",1,2,320,2,2,1,1,440,45,1,12,2018,12,2018,2,,1,2,440,45,1,748000,3,0,2,,1,2,0,0,0,0,0,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0222b766ba3d494fbf6fe07cf260dac4",1,3,741,2,2,1,69,55,20,5,10,2018,3,2019,2,,1,2,35,20,69,210000,2,0,2,,1,2,5,15,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0222b766ba3d494fbf6fe07cf260dac4",1,4,630,2,2,1,9,30,40,60,11,2018,4,2019,2,,1,2,0,,,,,,,,,,0,0,30,0,0,0,,4,2,,0,,2,,9,12,20,100,9,2018,2,2019,2,,1,2,0,,,,,,,,,,2,10,0,0,0,0,,4,2,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0222b766ba3d494fbf6fe07cf260dac4",2,1,320,2,2,1,1,1200,45,1,12,2018,12,2018,2,,1,2,1200,45,1,2040000,3,0,2,,1,2,0,0,0,0,0,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"024172552bc54600b13887149d11e82c",1,1,620,1,2,1,22,20,20,20,11,2018,5,2019,1,1,,,7,20,22,42000,4,0,1,1,,,8,5,0,0,0,0,,6,2,,0,,1,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"024172552bc54600b13887149d11e82c",2,1,210,1,2,1,22,3,24,15,9,2018,11,2018,1,1,,,0,,,,,,,,,,2,1,0,0,0,0,,6,2,,0,,3,,10,1.5,45,100,11,2018,12,2018,1,1,,,0.5,45,10,35000,2,0,1,1,,,0,0.5,0,0,0.5,0,,4,2,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"024172552bc54600b13887149d11e82c",2,1,130,1,2,1,22,3,23,15,11,2018,12,2018,1,1,,,0,,,,,,,,,,2,1,0,0,0,0,,6,2,,0,,2,,10,3,45,100,11,2018,12,2018,1,1,,,2,45,10,90000,2,0,1,1,,,0,0.5,0,0,0.5,0,,4,1,4,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"02449af9963842c8b8f615b2232735b1",1,1,130,1,2,1,10,1,22,90,12,2018,12,2018,2,,1,2,0,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,,2,,10,3,45,120,12,2018,12,2018,2,,1,2,3,45,10,216000,2,0,2,,1,2,0,0,0,0,0,0,,4,1,4,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"02449af9963842c8b8f615b2232735b1",2,1,741,1,2,1,68,20,20,7,7,2018,12,2018,2,,1,2,0,,,,,,,,,,0,20,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"02449af9963842c8b8f615b2232735b1",3,1,741,1,2,1,68,120,20,8,7,2018,12,2018,2,,1,2,100,20,68,1000000,2,0,2,,1,2,0,20,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"02449af9963842c8b8f615b2232735b1",4,1,620,1,2,1,10,55,20,130,11,2018,12,2018,2,,1,2,50,20,9,3000000,2,0,2,,1,2,1,4,0,0,0,0,,6,2,,0,,1,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"02449af9963842c8b8f615b2232735b1",4,2,210,1,2,1,10,1,24,80,12,2018,12,2018,2,,1,2,0,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,,2,,10,1.5,35,120,12,2018,12,2018,2,,1,2,1,35,10,100000,2,0,2,,1,2,0,0.5,0,0,0,0,,4,1,4,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"02449af9963842c8b8f615b2232735b1",4,3,310,1,2,1,10,15,35,50,12,2018,12,2018,2,,1,2,7,35,10,1470000,2,0,2,,1,2,1,2,0,0,0,0,,4,1,4,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"02449af9963842c8b8f615b2232735b1",4,4,141,1,2,1,10,1.5,45,70,12,2018,12,2018,2,,1,2,0,,,,,,,,,,0,1,0,0,0,0,,4,1,4,0.5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"025b88ecba4a44279935bd4a0d19bccd",1,1,210,1,2,1,1,9,45,1,9,2018,9,2018,1,1,,,0,,,,,,,,,,0,9,0,0,0,0,,4,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"025b88ecba4a44279935bd4a0d19bccd",1,2,221,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"025b88ecba4a44279935bd4a0d19bccd",2,1,630,1,2,1,9,4,20,120,10,2018,2,2019,2,,1,4,4,20,9,248000,4,0,2,,1,4,0,2,0,0,0,50,4,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"02868c7da57e46529281d2dae35ee7fd",2,1,120,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"02868c7da57e46529281d2dae35ee7fd",3,1,130,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"02868c7da57e46529281d2dae35ee7fd",3,1,210,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"02868c7da57e46529281d2dae35ee7fd",3,2,630,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"02b20908f47043f0b2389ba8246c5bdc",1,1,630,2,2,1,10,2,40,80,12,2018,3,2019,1,1,,,0,,,,,,,,,,0,2,0,0,0,0,,6,2,,0,,1,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"02b20908f47043f0b2389ba8246c5bdc",2,1,630,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"02efd503602d4d10a508075b811e5913",1,1,440,1,2,1,39,84,20,5,12,2018,1,2019,1,1,,,84,20,39,475000,2,0,1,1,,,0,0,0,0,0,0,,7,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"02efd503602d4d10a508075b811e5913",2,1,210,1,2,1,22,10,24,15,10,2018,11,2018,2,,1,4,0,,,,,,,,,,0,10,0,0,0,0,,6,2,,0,,1,4,1,50,45,,11,2018,12,2018,2,,1,4,0,,,,,,,,,,10,20,0,0,10,0,,4,2,,10,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"02efd503602d4d10a508075b811e5913",2,1,741,1,2,1,67,70,20,30,7,2018,12,2018,2,,1,4,30,20,67,450000,4,0,2,,1,4,0,40,0,0,0,0,,6,2,,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"02efd503602d4d10a508075b811e5913",2,2,440,1,2,1,39,52,20,5,12,2018,1,2019,2,,1,4,0,,,,,,,,,,1,1,0,0,0,0,,7,2,,50,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"02efd503602d4d10a508075b811e5913",2,3,610,1,2,1,22,10,20,15,11,2018,11,2018,2,,1,4,1,20,22,10000,5,0,2,,1,4,2,3,0,0,0,0,,6,2,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"02efd503602d4d10a508075b811e5913",2,4,630,1,2,1,10,2,20,100,7,2018,4,2019,2,,1,4,0,,,,,,,,,,0,1.5,0,0,0,0,,6,2,,0.5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"02fbc725a3074d0fa9debb7a02ba23fb",1,1,741,2,2,1,68,29,20,11,7,2018,12,2018,1,2,,,5,20,68,50000,4,0,1,2,,,0,24,0,0,0,0,,6,2,,0,,2,,69,15,20,4,7,2018,12,2018,1,2,,,0,,,,,,,,,,0,15,0,0,0,0,,6,2,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"03003a6f1ccd4b1290629662229b5d83",1,1,620,2,2,1,9,12,20,100,11,2018,3,2019,1,2,,,5,20,9,250000,2,0,1,2,,,1,6,0,0,0,0,,4,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"03003a6f1ccd4b1290629662229b5d83",1,2,630,2,2,1,9,6,20,120,3,2019,7,2019,1,2,,,0,,,,,,,,,,0,6,0,0,0,0,,6,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"032de3aed1c34dd5840aba975a5a4468",1,1,221,1,2,1,1,20,45,1,10,2018,10,2018,1,1,,,0,,,,,,,,,,0,20,0,0,0,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"034a672611304ed3a91b8a062f4d4046",1,1,130,3,2,1,9,15,45,100,11,2018,12,2018,2,,1,3,13,45,9,1300000,2,0,2,,1,3,1,1,0,0,0,0,,4,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"034a672611304ed3a91b8a062f4d4046",1,2,330,3,2,1,9,6,45,45,11,2018,11,2018,2,,1,3,6,45,9,243000,2,0,2,,1,3,0,0,0,0,0,0,,4,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"034a672611304ed3a91b8a062f4d4046",3,1,210,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"034a672611304ed3a91b8a062f4d4046",3,1,130,3,2,1,9,5,45,100,11,2018,12,2018,2,,1,3,4,45,9,600000,2,0,2,,1,3,0,1,0,0,0,0,,4,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0368af34cb614bae9ef98c927741984d",1,1,620,2,2,1,10,5,20,100,2,2019,5,2019,2,,2,3,0,,,,,,,,,,0,5,0,0,0,0,,6,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0368af34cb614bae9ef98c927741984d",1,2,130,2,2,1,10,1,45,100,12,2018,12,2018,1,3,,,0,,,,,,,,,,0,1,0,0,0,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0368af34cb614bae9ef98c927741984d",1,2,320,3,2,1,1,20,45,1,12,2018,12,2018,1,3,,,0,,,,,,,,,,0,20,0,0,0,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0368af34cb614bae9ef98c927741984d",2,1,630,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0368af34cb614bae9ef98c927741984d",2,1,130,14,2,1,12,1,22,50,11,2018,11,2018,2,,6,14,0,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,,3,,12,1,45,50,12,2018,12,2018,2,,1,2,0,,,,,,,,,,0,1,0,0,0,0,,4,2,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0368af34cb614bae9ef98c927741984d",2,2,630,19,2,1,10,4,20,100,1,2019,4,2019,2,,6,19,1,20,10,40000,2,0,2,,6,19,0,3,0,0,0,0,,6,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0368af34cb614bae9ef98c927741984d",2,2,130,19,2,1,10,1.5,45,100,12,2018,12,2018,2,,6,19,1,45,10,40000,2,0,1,19,,,0,0.5,0,0,0,0,,4,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0368af34cb614bae9ef98c927741984d",2,3,310,3,2,1,1,200,44,1,11,2018,12,2018,1,3,,,116,44,1,140000,2,0,1,3,,,0,34,0,0,20,0,,4,2,,10,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0368af34cb614bae9ef98c927741984d",2,3,630,3,2,1,10,2,20,100,12,2018,2,2019,1,3,,,0,,,,,,,,,,0,2,0,0,0,0,,6,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0368af34cb614bae9ef98c927741984d",3,1,630,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0368af34cb614bae9ef98c927741984d",3,2,630,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0368af34cb614bae9ef98c927741984d",3,3,630,14,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0368af34cb614bae9ef98c927741984d",3,4,630,19,2,2,10,2,20,100,3,2019,5,2019,1,19,,,0,,,,,,,,,,0,0,2,0,0,0,,6,2,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
