"hhid","ALiveStock_Small_ID","s6bq01","s6bq03a","s6bq03b","s6bq03c","s6bq03d","s6bq03e","s6bq03f","s6bq04a","s6bq04b","s6bq04c","s6bq06","s6bq07","s6bq08","s6bq09","s6bq10","s6bq11","s6bq12","s6bq13a","s6bq13b","s6bq14a","s6bq14b","s6bq15","s6bq15b","s6bq15c","s6bq16"
"115133c671c54c2b8da92613a289c8b8",22,1,1,1,,1,,2,0,,,0,0,0,0,0,0,0,1,30000,0,,0,6,5,1
"1158beb5ce1a4af79f14684f8a1d1118",18,1,1,1,2,2,5,2,0,,,1,0,0,0,0,0,0,0,,0,,0,6,5,1
"11733cd5dcc74cc8a4fbf0a4175a48cb",18,1,2,1,,1,,1,0,,,0,2,0,0,0,0,0,0,,0,,0,1,5,2
"11733cd5dcc74cc8a4fbf0a4175a48cb",19,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,5,2
"11849db1f29e4b0cb08e6eeda1fbfb30",19,1,1,2,,2,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,1
"11bfaed58e4c47f091ef5056dcaa2199",21,1,3,1,4,1,4,2,0,,,2,1,0,0,0,0,0,0,,0,,0,6,4,1
"11bfaed58e4c47f091ef5056dcaa2199",20,1,1,1,4,1,4,2,0,,,1,0,0,0,0,0,0,0,,0,,0,6,5,1
"1220b33997d548b8b3cecbd4ca1e3e2a",21,1,2,6,,3,6,2,0,,,1,1,0,0,0,0,0,0,,0,,0,6,1,2
"1220b33997d548b8b3cecbd4ca1e3e2a",18,1,2,6,,3,6,2,0,,,1,1,0,0,0,0,0,0,,0,,0,6,1,1
"1220b33997d548b8b3cecbd4ca1e3e2a",19,1,4,6,,3,6,2,0,,,3,1,0,0,0,0,0,0,,0,,0,6,1,1
"131d9d8b687841c6b70b01782950c1a2",22,1,0,,,,,,0,,,1,0,0,0,0,0,1,0,,0,,0,1,,1
"131d9d8b687841c6b70b01782950c1a2",19,1,0,,,,,,0,,,4,0,0,0,0,0,0,0,,4,60000,0,1,3,1
"132b9b8ef3e846abb4dd11ffa45e55f0",20,1,2,,,,,2,0,,,1,1,0,0,0,0,0,0,,0,,0,1,,2
"132b9b8ef3e846abb4dd11ffa45e55f0",21,1,6,,,,,2,0,,,4,2,0,0,0,0,0,0,,0,,0,1,,2
"132b9b8ef3e846abb4dd11ffa45e55f0",18,1,2,,,,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,2
"132b9b8ef3e846abb4dd11ffa45e55f0",19,1,4,,,,,2,0,,,2,2,0,0,0,0,0,0,,0,,0,1,,2
"1352711330774897bf79dee40417879c",19,1,0,,,,,,0,,,1,0,0,0,0,0,1,0,,0,,0,1,,2
"139242bfd93d4d5481216a222524d04b",19,1,3,1,2,1,2,2,0,,,3,0,0,0,0,0,0,0,,0,,0,1,,1
"139242bfd93d4d5481216a222524d04b",22,1,7,1,2,1,2,2,0,,,5,2,0,0,0,0,0,0,,0,,0,1,,1
"13bbb610652645e3bde6239310be0af2",17,1,15,1,2,1,2,2,0,,,7,20,0,1,0,3,0,0,,6,70000,0,1,6,2
"13c0ac9e60234803a737099cd94a24c1",19,1,0,,,,,,0,,,1,0,0,1,0,0,0,0,,0,,0,1,,2
"13e99b34bc8249d7a5ad165092976057",22,1,6,1,2,1,2,2,0,,,1,12,0,0,0,1,0,0,,6,50000,0,1,6,2
"1410e723b01e4bf69e78d9ab6721cff6",18,1,4,1,2,1,2,2,0,,,2,2,0,0,0,0,0,0,,0,,0,1,,1
"1410e723b01e4bf69e78d9ab6721cff6",19,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,1
"1410e723b01e4bf69e78d9ab6721cff6",22,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,1
"144b7e78b04746d4bf4b3a17e62eae1c",20,1,0,,,,,,0,,,0,1,0,0,0,0,0,0,,1,60000,0,1,,2
"144b7e78b04746d4bf4b3a17e62eae1c",19,1,0,,,,,,0,,,1,1,0,0,0,0,0,0,,2,70000,0,1,,2
"150492bae7f649c09544dece19749fda",19,1,1,1,,2,,1,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,1
"153130f9590e4b59a237bbcd326d58ce",19,1,1,1,2,1,2,2,0,,,2,0,0,0,0,0,1,0,,0,,0,1,3,2
"154d7de01c32469fbf4aae1ad7feff51",22,1,11,1,2,1,2,2,0,,,2,9,0,0,0,0,0,0,,0,,0,1,3,1
"154d7de01c32469fbf4aae1ad7feff51",19,1,7,1,2,1,2,2,0,,,2,5,0,0,0,0,0,0,,0,,0,1,3,1
"158d74a7b23c4793980a9fbb1e7d1495",21,1,1,,,,,2,0,,,0,0,0,0,0,0,0,1,130000,0,,0,1,5,2
"165a1e8e700c4e6f9977913e11df0a97",19,1,6,1,2,2,5,2,0,,,6,0,0,0,0,0,0,0,,0,,0,5,6,1
"165a1e8e700c4e6f9977913e11df0a97",21,1,8,1,2,2,5,2,0,,,7,1,0,0,0,0,0,0,,0,,0,5,6,1
"165a1e8e700c4e6f9977913e11df0a97",18,1,3,1,2,1,2,2,0,,,3,0,0,0,0,0,0,0,,0,,0,6,1,1
"165a1e8e700c4e6f9977913e11df0a97",20,1,1,1,2,2,5,2,0,,,0,1,0,0,0,0,0,0,,0,,0,6,5,2
"16821330e76d4edcb91f14caa98a742c",19,1,2,1,,1,2,2,0,,,1,1,0,0,0,0,0,0,,0,,0,1,,2
"16b9068818d64231a1bbdba1fc52fdfb",22,1,5,,,,,2,0,,,2,4,0,0,0,0,0,1,60000,2,70000,0,1,,1
"16caa101b05c4019b6297053ddc9eafe",19,1,2,1,,1,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,6,,1
"17db6bf081a049a797045f58dca08f5a",19,1,2,1,,1,2,2,0,,,5,0,0,0,3,0,0,0,,0,,0,1,5,1
"17db6bf081a049a797045f58dca08f5a",22,1,1,1,2,1,2,2,0,,,0,0,0,0,0,0,0,1,50000,0,,0,1,5,1
"17efd64876a946c4ac7ac548aa933c41",19,1,14,1,,1,,2,0,,,11,3,0,0,0,0,0,0,,0,,0,6,,1
"17efd64876a946c4ac7ac548aa933c41",18,1,4,1,,1,,2,0,,,3,1,0,0,0,0,0,0,,0,,0,6,,1
"189536676ac046498cf5c5eb0e7c6468",22,1,3,1,2,1,2,2,0,,,2,7,0,0,0,0,0,0,,6,20000,0,1,5,1
"18999e7f64fc4843a27c7c089bafb852",18,1,1,1,2,1,2,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,,2
"18999e7f64fc4843a27c7c089bafb852",19,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,3,1
"18ee43e9bf844ba180f87da8b3d47882",19,1,7,1,2,6,7,2,0,,,7,0,0,0,0,0,0,0,,0,,0,1,5,1
"18ee43e9bf844ba180f87da8b3d47882",18,1,1,1,2,6,7,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,5,1
"191014f8dc824e02b771df097ede918b",19,1,0,,,,,,2,2,,2,0,0,0,0,0,0,0,,2,40000,0,1,4,2
"191d75d796be49808dd3a85c7ebe8b7c",17,1,1,1,,1,,2,0,,,0,0,0,0,0,0,0,1,35000,0,,0,1,,2
"191d75d796be49808dd3a85c7ebe8b7c",19,1,0,,,,,,0,,,1,0,0,0,0,0,0,0,,1,80000,0,1,,2
"191d75d796be49808dd3a85c7ebe8b7c",22,1,2,1,,1,2,2,0,,,0,0,0,0,0,0,0,2,40000,0,,0,1,,2
"193cf962b1a344c185c6cefba882b7d4",19,1,2,1,3,1,3,2,2,1,3,2,0,0,0,0,0,0,0,,0,,0,1,6,1
"193cf962b1a344c185c6cefba882b7d4",18,1,1,1,3,1,3,2,1,1,3,1,0,0,0,0,0,0,0,,0,,0,1,6,1
"193cf962b1a344c185c6cefba882b7d4",22,1,1,1,3,1,3,2,0,,,1,9,0,0,0,0,9,0,,0,,0,1,6,2
"19bff18dc94b4c83a0f5fb0746fce3e9",22,1,0,,,,,,0,,,2,0,0,0,0,0,0,0,,2,100000,0,1,,2
"19e3862e9e4249d0b664dbc991572348",19,1,5,1,2,1,2,2,0,,,2,3,0,0,0,0,0,0,,0,,0,1,,1
"1a01e7d9d0d74b5ab6f701c27ee0ff78",19,1,2,1,,1,,1,0,,,1,1,0,0,0,0,0,0,,0,,0,1,,2
"1a1a6e6fcf724e5ca55581d79b4de34b",22,1,3,1,,1,,2,0,,,1,5,0,0,0,0,0,0,,3,40000,0,1,6,1
"1a4a64aab3314acc8fd17e8fe7edc072",18,1,2,2,3,2,3,2,0,,,1,1,0,0,0,0,0,0,,0,,0,5,4,1
"1a4a64aab3314acc8fd17e8fe7edc072",19,1,3,2,3,2,3,2,0,,,5,0,0,0,0,0,0,0,,2,65000,0,6,1,1
"1a4a64aab3314acc8fd17e8fe7edc072",21,1,3,2,3,2,3,2,0,,,2,1,0,0,0,0,0,0,,0,,0,6,5,1
"1a4ac0322d4c4cad97376ec4268cf20d",22,1,2,1,5,1,5,2,0,,,0,0,0,0,0,0,0,2,30000,0,,0,1,5,1
"1a62404292aa4adeb445409eb5ee7a18",19,1,2,1,3,1,3,2,0,,,1,1,0,0,0,0,0,0,,0,,0,4,6,1
"1a62404292aa4adeb445409eb5ee7a18",18,1,2,1,3,1,3,2,1,1,3,2,0,0,0,0,0,0,0,,0,,0,1,4,1
"1af76d643b15430ba98ecdbc7e76f894",19,1,3,1,,1,,2,0,,,3,1,0,0,0,0,0,0,,1,65000,0,6,1,1
"1af76d643b15430ba98ecdbc7e76f894",21,1,3,1,,1,,2,0,,,2,1,0,0,0,0,0,0,,0,,0,4,6,1
"1af76d643b15430ba98ecdbc7e76f894",18,1,2,1,,1,,2,0,,,1,1,0,0,0,0,0,0,,0,,0,6,4,1
"1af78993dda447e9b94e6fd57d9f9759",19,1,4,2,,1,2,2,0,,,2,2,0,0,0,0,0,0,,0,,0,6,,1
"1b3281db1d2047f88013a14f5df40e67",21,1,3,1,2,1,3,2,0,,,3,0,0,0,0,0,0,0,,0,,0,1,,2
"1b3281db1d2047f88013a14f5df40e67",22,1,2,1,2,1,2,2,0,,,4,0,0,0,0,0,0,0,,2,200000,0,1,,2
"1b53079ceaf94e0396763c32908ac53f",19,1,2,1,2,1,2,2,0,,,0,0,0,0,0,0,0,2,100000,0,,0,1,,2
"1b53079ceaf94e0396763c32908ac53f",18,1,2,1,2,1,2,2,0,,,0,0,0,0,0,0,0,2,80000,0,,0,1,,2
"1bbe3e1e27a84b0cbfb525ee53dc07e4",19,1,1,2,,2,,2,0,,,1,1,0,0,0,0,1,0,,0,,0,1,5,2
"1bbe3e1e27a84b0cbfb525ee53dc07e4",22,1,1,2,,2,,2,0,,,0,0,0,0,0,0,0,1,30000,0,,0,1,5,2
"1bbe3e1e27a84b0cbfb525ee53dc07e4",18,1,1,2,,2,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,5,1
"1bbe3e1e27a84b0cbfb525ee53dc07e4",21,1,4,2,,2,,2,0,,,2,2,0,0,0,0,0,0,,0,,0,1,5,2
"1c337f7b888a44fd836b267fa7edbc2f",19,1,2,1,,1,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,5,1
"1c3b57aa045e44bca50b6599b2524740",19,1,2,1,2,1,2,1,0,,,2,0,0,0,0,0,0,0,,0,,0,6,,1
"1c41b5d7c9f943f2aee30403e83b187d",22,1,1,,,,,2,0,,,0,0,0,0,0,0,1,2,70000,0,,0,1,,1
"1c41b5d7c9f943f2aee30403e83b187d",18,1,0,,,,,,0,,,1,0,0,0,0,0,0,0,,1,100000,0,1,3,1
"1c41b5d7c9f943f2aee30403e83b187d",19,1,2,,,,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,1
"1c4214f6641e482591c91735f5d022b0",19,1,4,2,,2,,1,0,,,2,2,0,0,0,0,0,0,,0,,0,6,,1
"1c9e0c6842514df987190903df844a48",19,1,2,5,6,5,6,2,0,,,3,0,0,0,0,0,0,0,,1,220000,0,1,,2
"1c9e0c6842514df987190903df844a48",18,1,1,5,6,5,6,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"1c9e0c6842514df987190903df844a48",22,1,2,6,7,6,7,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,2
"1d2ab5a3173643ebb4ed90978390cf51",18,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,1
"1d2ab5a3173643ebb4ed90978390cf51",19,1,4,1,,1,,2,0,,,2,2,0,0,0,0,0,0,,0,,0,1,,1
"1d47458568984727844c852213f7ede1",19,1,5,1,2,1,2,2,0,,,2,3,0,0,0,0,0,0,,0,,0,5,1,2
"1d47458568984727844c852213f7ede1",21,1,5,1,2,1,2,2,0,,,5,0,0,0,0,0,0,0,,0,,0,1,5,2
"1d47e47ac8a2462b95e722667dbf3dc8",19,1,4,4,,4,,2,0,,,3,2,0,0,0,0,0,0,,0,,1,3,,2
"1d47e47ac8a2462b95e722667dbf3dc8",22,1,1,4,,4,,2,0,,,0,0,0,0,0,0,0,1,60000,0,,0,1,,2
"1d5e4c1f17aa4672b0c6b638b10a58ff",22,1,1,1,,1,3,2,0,,,3,0,0,0,0,0,2,0,,0,,0,4,1,1
"1d5e4c1f17aa4672b0c6b638b10a58ff",19,1,1,1,,1,3,2,4,1,3,3,0,0,2,0,0,0,0,,0,,0,4,,1
"1d67353f483347f1ac53e80407cacb54",22,1,1,1,2,1,2,1,0,,,1,0,0,0,0,0,0,0,,0,,0,1,5,1
"1d7ef5a2fe3f4af59e18768a7e63d24d",22,1,10,2,,2,,2,0,,,13,10,0,1,0,0,0,0,,12,300000,0,1,,2
"1dac5db687b34fd0b60a6254b5f9f850",20,1,2,2,3,2,3,2,0,,,2,0,0,0,0,0,0,0,,0,,0,6,5,1
"1dac5db687b34fd0b60a6254b5f9f850",22,1,2,2,3,2,3,2,0,,,0,0,0,0,0,0,0,2,6500,0,,0,6,4,1
"1dac5db687b34fd0b60a6254b5f9f850",21,1,5,2,3,2,3,2,0,,,2,2,0,0,0,0,0,1,35000,0,,0,6,4,1
"1dce683cfa83471eb797fdd419bcf82c",19,1,1,2,,2,,2,0,,,0,0,1,0,0,0,0,0,,0,,0,1,,2
"1de1d4ac39ed48d591a6ee08f1902033",22,1,1,1,,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,5,,1
"1de214e5f7b0487caf7a7911f07b78d7",19,1,3,1,,6,,2,0,,,5,0,0,0,0,0,0,0,,0,,2,3,,1
"1de214e5f7b0487caf7a7911f07b78d7",22,1,28,1,,6,,2,0,,,15,13,0,0,0,0,0,0,,0,,0,1,,2
"1de671dc290c488296a0d7820017baea",18,1,1,2,,1,2,2,0,,,0,0,0,0,0,0,0,1,60000,0,,0,1,,1
"1e26b1faac164da2b9f5b1b66004325d",19,1,4,2,,2,,2,0,,,4,0,0,0,0,0,0,0,,0,,0,1,,1
"1e5254364a5e4079a8a51db53904c345",19,1,1,1,2,1,2,2,0,,,7,0,0,0,0,0,0,0,,6,60000,0,4,5,2
"1e951f7b564247088afe5da99452ba04",19,1,12,1,,1,,1,0,,,19,0,0,0,6,1,0,0,,0,,0,1,5,2
"1e951f7b564247088afe5da99452ba04",18,1,3,1,,1,,1,0,,,6,0,0,0,3,0,0,0,,0,,0,1,5,2
"1ea8b99986f34675838282efe80f50f5",22,1,5,2,,2,,2,0,,,4,7,0,0,0,0,2,0,,4,75000,0,1,,2
"1eb0387601424300a1f0f9b1dc3b6c10",19,,2,1,,1,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,2
"1ece1b49d0064ce4898999eeebcadb6f",22,1,3,1,4,1,4,2,0,,,4,0,0,0,0,0,0,0,,1,200000,0,1,,2
"1ef1bb52e6184972a679f8183203a57e",19,1,2,1,,1,,2,0,,,1,1,0,0,0,0,0,0,,0,,0,5,6,1
"1ef1bb52e6184972a679f8183203a57e",22,1,9,1,,1,,2,0,,,3,8,0,0,0,2,0,0,,0,,0,1,5,1
"1f3f5e2ec40a43ca9c47a872f5db02e2",19,1,8,1,2,1,2,2,0,,,6,2,0,0,0,0,0,0,,0,,0,6,4,1
"1f3f5e2ec40a43ca9c47a872f5db02e2",18,1,6,1,2,1,2,1,0,,,5,1,0,0,0,0,0,0,,0,,0,6,4,1
"1f8daced52ef48578c8308ef7f0539aa",22,1,7,3,4,3,,2,0,,,7,18,0,0,0,0,11,0,,7,35000,0,1,,1
"1f9dbd1c79e94b1fb924ed9184539419",18,1,3,1,,1,,2,0,,,2,1,0,0,0,0,0,0,,0,,0,1,5,2
"1f9dbd1c79e94b1fb924ed9184539419",19,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,5,2
"1fb6e880414f4ad3a2eaf4215ff6c077",19,1,3,1,,1,,2,0,,,3,0,0,0,0,0,0,0,,0,,0,5,1,1
"1ff6fe0fb96849cba993a74d731af461",20,1,3,2,3,3,4,2,0,,,3,1,0,0,0,0,0,0,,1,30000,0,1,,2
"1ff6fe0fb96849cba993a74d731af461",18,1,4,3,,3,4,2,0,,,2,4,0,0,0,0,0,0,,2,25000,0,1,,2
"1ff6fe0fb96849cba993a74d731af461",19,1,1,2,3,3,4,2,0,,,2,0,0,0,0,0,1,0,,0,,0,1,,2
"1ff6fe0fb96849cba993a74d731af461",21,1,5,3,4,2,3,2,0,,,5,0,0,0,0,0,0,0,,0,,0,1,,2
"2049a03fbeac4ed0882fe5026f52209d",19,1,2,3,,3,,2,0,,,2,1,0,0,0,0,1,0,,0,,0,1,,2
"206c7066bf5d4d8da3f744045dabbfe5",19,1,2,1,2,1,2,2,0,,,12,0,0,5,0,0,0,0,,3,93000,2,1,4,1
"207816d73e9f4cd6995648165702bdad",19,1,3,1,,1,,2,0,,,3,0,0,0,0,0,0,0,,0,,0,1,,1
"207816d73e9f4cd6995648165702bdad",18,1,1,1,,1,,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,,1
"209a04c63575451587160a703bf718c7",19,1,0,,,,,,0,,,32,0,0,0,32,0,0,0,,0,,0,5,1,2
"209a04c63575451587160a703bf718c7",21,1,0,,,,,,0,,,17,0,0,0,17,0,0,0,,0,,0,1,5,2
"20d4447171b24acf99c377292747e50d",19,1,2,1,2,1,2,2,0,,,1,1,0,0,0,0,0,0,,0,,0,1,,1
"20dab0d44f7d4d1c866c7ba5d226f65b",19,1,4,1,2,1,2,2,0,,,4,0,0,0,0,0,0,0,,0,,0,1,,2
"2140c5c82fb2488b8e6036d60d423225",19,1,3,1,,1,,2,0,,,3,0,0,0,0,0,0,0,,0,,0,6,,2
"21b9661e2f1d4176a54808373138ff63",19,1,2,1,,1,3,2,0,,,3,1,0,2,0,0,0,0,,0,,0,6,4,1
"22468fd5c0654e6fb1c9a07597d232fd",18,1,1,2,,2,,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,,2
"22468fd5c0654e6fb1c9a07597d232fd",22,1,1,2,,2,,2,0,,,0,0,0,0,0,0,0,1,100000,0,,0,1,,1
"22468fd5c0654e6fb1c9a07597d232fd",19,1,4,2,,2,,2,0,,,2,2,0,0,0,0,0,0,,0,,0,1,,2
"224c1dab76684d34bde4139b30cf9aab",19,1,8,3,,3,,2,0,,,12,0,0,0,0,0,0,0,,4,120000,0,1,,2
"22f1abe41cf647788695382514c0e513",22,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,2
"236cfc7a73be4fbf961dfe0e1da153f0",18,1,2,1,,1,,2,0,,,0,2,0,0,0,0,0,0,,0,,0,1,,2
"236cfc7a73be4fbf961dfe0e1da153f0",19,1,3,1,,1,,2,0,,,4,0,0,0,0,0,0,0,,1,180000,0,1,,2
"23825fe7c5d9468fac206ac53bb12e1a",19,1,1,2,,2,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,6,,1
"23825fe7c5d9468fac206ac53bb12e1a",18,1,1,2,,2,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,6,,1
"23825fe7c5d9468fac206ac53bb12e1a",21,1,1,2,,2,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,6,,1
"23b70f075e54479b95938797c69e4fc0",19,1,2,,,,,2,0,,,0,0,0,0,0,0,0,2,120000,0,,0,1,,1
"2415bfb664dd47aa87a7abb041406378",19,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,5,1
"2451893ed622478f9ad724cc2eaadfb4",19,1,1,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,1,80000,0,1,,1
"2451893ed622478f9ad724cc2eaadfb4",22,1,2,1,2,1,2,2,0,,,5,0,0,0,0,0,1,0,,2,60000,0,1,,1
"2451893ed622478f9ad724cc2eaadfb4",18,1,1,1,2,1,2,2,0,,,2,1,0,0,0,0,0,0,,2,105000,0,1,,1
"24a4a03559fd4791a2128a52f24e0435",18,1,0,,,,,,2,1,2,0,0,0,0,0,0,0,0,,0,,0,1,,2
"24a4a03559fd4791a2128a52f24e0435",19,1,0,,,,,,3,1,2,0,0,0,0,0,0,0,0,,0,,0,1,,2
"25433274635a41ac80e8eeb62a694a1a",19,1,2,3,,2,3,2,0,,,2,0,0,0,0,0,0,0,,0,,0,6,,1
"25433274635a41ac80e8eeb62a694a1a",18,1,3,3,,2,3,2,0,,,3,0,0,0,0,0,0,0,,0,,0,6,,1
"25bca54a351240c7900a48203fade4b4",22,1,1,1,2,1,2,2,1,1,2,1,0,0,0,0,0,0,0,,0,,0,1,,1
"25bca54a351240c7900a48203fade4b4",19,1,2,1,2,1,2,2,2,1,2,2,0,0,0,0,0,0,0,,0,,0,1,,1
"25db106efa724efdb5c0420e2bd97944",18,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,5,,1
"25db106efa724efdb5c0420e2bd97944",19,1,3,1,,1,,2,0,,,4,0,0,0,0,0,1,0,,0,,0,1,5,1
"2628668b68a743a887d2ac87bc06bd7f",19,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,5,1
"265c4799c1da4a2395c2fc4729c8ef36",18,1,2,1,,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,2
"265c4799c1da4a2395c2fc4729c8ef36",19,1,4,1,,1,,2,0,,,4,0,0,0,0,0,0,0,,0,,0,1,,2
"2685d3b1b9234db18251e00d64a692ad",22,1,7,2,,2,,2,0,,,1,7,0,0,0,0,0,0,,1,50000,0,1,,1
"271001d8f4724a4e86a7ebfe81ea52bc",19,1,1,2,,2,,2,0,,,0,0,0,0,0,0,0,1,100000,0,,0,1,,2
"2793689c81fe4a66a7cfe86d1b3150f9",19,1,12,1,2,1,2,2,0,,,8,4,0,0,0,0,0,0,,0,,0,1,6,1
"2793689c81fe4a66a7cfe86d1b3150f9",18,1,5,1,2,1,2,2,0,,,5,3,0,0,0,0,0,0,,3,150000,0,1,6,2
"2793689c81fe4a66a7cfe86d1b3150f9",21,1,3,1,2,1,2,2,0,,,3,0,0,0,0,0,0,0,,0,,0,1,6,1
"2799950e3b464fd1b3458b74361da9b9",19,1,5,1,,1,2,2,0,,,2,2,0,0,0,0,0,1,80000,0,,0,1,,1
"27a3f77de23c471d9b1e72f05e244cec",18,1,3,1,,4,,2,0,,,1,2,0,0,0,0,0,0,,0,,0,1,4,1
"27a3f77de23c471d9b1e72f05e244cec",19,1,9,1,,4,,2,0,,,10,2,0,0,0,1,0,0,,1,70000,1,1,4,1
"27b502370a394aa0ae44daede183990c",19,1,1,3,5,3,5,2,0,,,3,0,0,0,0,0,0,0,,2,80000,0,1,,1
"27deb27ff8c24d329308cc89acb73891",22,1,2,1,2,1,2,2,0,,,1,0,1,0,0,0,0,0,,0,,0,1,5,1
"2888a6c6ce074d8f93c49ae5f7abcc7c",19,1,1,1,,1,11,2,0,,,0,0,0,0,0,0,0,1,70000,0,,0,1,,1
"28920737d6ee46adb1af0fb12e729fcc",18,1,1,1,,1,,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,,1
"28920737d6ee46adb1af0fb12e729fcc",19,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,1
"28cd2ccd0f144e4c816092654cfc2727",22,1,0,,,,,,0,,,1,0,0,0,0,0,1,0,,0,,0,1,5,2
"28cf2e844e8f4445bf3bfccc02b66b49",19,1,1,1,2,1,2,2,0,,,10,2,0,0,0,0,0,0,,11,90000,0,1,6,2
"28cfecdc40fb49b1b9bb757b7bb7626e",21,1,2,1,2,4,5,2,0,,,1,1,0,0,0,0,0,0,,0,,0,1,,2
"28cfecdc40fb49b1b9bb757b7bb7626e",22,1,1,1,2,1,2,2,0,,,0,0,0,0,0,0,0,1,25000,0,,0,1,,2
"28cfecdc40fb49b1b9bb757b7bb7626e",19,1,2,1,2,1,2,2,0,,,1,1,0,0,0,0,0,0,,0,,0,1,,2
"28cfecdc40fb49b1b9bb757b7bb7626e",18,1,1,1,2,1,4,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,,2
"28d1746496ae4f63975319dc27f41ae4",18,1,1,1,,1,4,2,0,,,1,0,0,0,0,0,0,0,,0,,0,6,,1
"28d1746496ae4f63975319dc27f41ae4",19,1,3,1,,1,,2,0,,,3,0,0,0,0,0,0,0,,0,,0,6,,1
"28e152a2974244b19c05b3ce649c4ad5",19,1,15,1,2,1,,2,0,,,12,3,0,0,0,0,0,0,,0,,0,1,,2
"28e152a2974244b19c05b3ce649c4ad5",18,1,4,1,2,1,,2,0,,,2,2,0,0,0,0,0,0,,0,,0,1,,2
"28e84a3ac5994a6e841ea52a5edde060",19,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,2
"28e84a3ac5994a6e841ea52a5edde060",22,1,2,1,2,1,2,2,0,,,3,0,0,0,0,0,0,0,,1,90000,0,1,,2
"2951158410a34c3fb286fcd6f5179ddc",22,1,1,1,2,1,2,2,0,,,0,0,0,0,0,0,0,1,60000,0,,0,1,,2
"2951158410a34c3fb286fcd6f5179ddc",19,1,0,,,,,,1,1,2,1,0,0,0,0,0,0,0,,1,70000,0,1,,1
"299b40786b2c48c9adba592b446d121c",14,1,1,1,2,1,4,1,0,,,0,0,0,0,0,0,0,1,35000,0,,0,1,,1
"2a1f769cb89f47558ef4589a2ff3ac5e",22,1,3,1,,1,,2,0,,,0,0,0,0,0,0,0,3,50000,0,,0,1,,2
"2a4a4d639a864da0802b0c7528b8527e",18,1,1,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,1,80000,0,1,,2
"2a8596db3d5a4dff968707a60106ca7f",22,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,0,1,7000,1,250000,0,1,5,1
"2a887351ce30434a883317613cfcd74a",22,1,0,,,,,,2,1,2,0,0,0,0,0,0,0,0,,0,,0,6,,1
"2abee6b40eee427f9120d72d7042384c",19,1,18,1,,1,,2,0,,,18,8,0,0,0,0,0,0,,6,100000,2,1,5,1
"2b1dcf8e46814b0d86fa770b4e497071",19,1,7,1,5,1,5,2,0,,,8,2,0,0,0,0,0,0,,3,50000,0,1,5,2
"2b537f6c15e7415f88963d61ebc2486a",21,1,2,1,2,1,2,2,2,1,2,1,1,0,0,0,0,0,0,,0,,0,1,5,2
"2b537f6c15e7415f88963d61ebc2486a",19,1,2,1,2,1,2,2,0,,,1,1,0,0,0,0,0,0,,0,,0,1,4,2
"2b6eb2adc2734720993dcdf13102a524",18,1,0,,,,,,0,,,3,0,0,3,0,0,0,0,,0,,0,1,6,1
"2c26585736444489a370ee90f939872c",22,1,0,,,,,,2,1,4,0,0,0,0,0,0,0,0,,0,,0,1,6,2
