"hhid","parcelID","pltid","cropID","s4bq01","s4bq06_1","s4bq07","s4bq08","s4bq09","s4bq09_1","s4bq09_2","s4bq16","s4bq11a","s4bq11b","s4bq12a","s4bq12b","s4bq13","s4bq14","s4bq10","s4bq15"
"05dafcf31b4d403aad84cdfff9d1fdfc",1,2,210,1,2,0.1,1,,3,2019,1,2,1,,,1,,2,
"05dafcf31b4d403aad84cdfff9d1fdfc",1,3,620,1,2,0.2,1,,3,2019,1,1.5,10,,,1,,2,
"05dafcf31b4d403aad84cdfff9d1fdfc",1,4,130,1,2,0.2,2,60,3,2019,1,5,1,10,1,1,,2,
"05dafcf31b4d403aad84cdfff9d1fdfc",1,4,630,1,2,0.2,2,5,1,2019,1,20,85,100,85,1,,2,
"05dafcf31b4d403aad84cdfff9d1fdfc",1,4,210,1,2,0.2,2,20,3,2019,1,2,21,10,21,1,,1,3000
"0602eb95ac184ad3aa8fdba309f3f946",1,1,620,1,1,1,1,,5,2019,1,3,10,,,1,,2,
"0602eb95ac184ad3aa8fdba309f3f946",2,1,130,1,2,1,2,50,3,2019,1,10,1,13,1,1,,2,
"0602eb95ac184ad3aa8fdba309f3f946",2,1,210,1,1,1,2,50,3,2019,1,7,1,7,1,1,,2,
"06122c47fee6432f8b973b9ea525fe57",1,1,630,1,5,0.51,1,,3,2019,1,3,66,,,1,,2,
"06122c47fee6432f8b973b9ea525fe57",1,2,210,1,5,0.48,1,,6,2019,1,1,22,,,1,,1,15000
"06122c47fee6432f8b973b9ea525fe57",1,3,130,1,5,0.22,2,30,8,2019,1,1,1,1,1,1,,2,
"06122c47fee6432f8b973b9ea525fe57",1,3,210,1,5,0.22,2,70,8,2019,1,0.5,22,0.5,22,1,,2,
"06122c47fee6432f8b973b9ea525fe57",2,1,210,1,5,0.65,2,70,6,2019,1,0.85,22,0.85,22,1,,1,45000
"06122c47fee6432f8b973b9ea525fe57",2,1,130,1,5,0.65,2,30,6,2019,1,1.5,1,1.5,1,1,,2,
"061989138f624a46be5860a6f7e8934b",1,1,510,1,2,0.7,2,10,1,2010,2,,,,,,,,
"061989138f624a46be5860a6f7e8934b",1,1,210,1,2,0.7,2,5,3,2019,1,2,1,40,1,1,,2,
"061989138f624a46be5860a6f7e8934b",1,1,810,1,2,0.7,2,50,1,1990,2,,,,,,,,
"061989138f624a46be5860a6f7e8934b",1,1,741,1,2,0.7,2,30,1,2013,2,,,,,,,,
"061d004e00b841cea0fa55802483b1b4",1,1,741,1,1,1.82,2,30,3,9998,2,,,,,,,,
"061d004e00b841cea0fa55802483b1b4",1,1,811,1,1,1.82,2,70,4,9998,2,,,,,,,,
"061d004e00b841cea0fa55802483b1b4",1,2,610,1,1,0.27,1,,3,2018,1,3,22,,,1,,1,60000
"061d004e00b841cea0fa55802483b1b4",1,3,210,1,1,0.11,1,,3,2018,1,2,1,,,1,,1,7000
"06403dbe6bbd4f1e82d16fa705c51b73",2,1,741,1,1,0.73,2,70,1,9998,2,,,,,,,,
"06403dbe6bbd4f1e82d16fa705c51b73",2,1,210,1,1,0.73,2,30,3,2019,1,15,1,25,1,1,,2,
"066a75cbe6cb4de4a2ba444ec6c9a5b4",1,1,210,1,2,0.45,2,30,2,2019,1,10,31,50,31,1,,2,
"066a75cbe6cb4de4a2ba444ec6c9a5b4",1,1,741,1,2,0.45,2,70,1,9998,2,,,,,,,,
"066a75cbe6cb4de4a2ba444ec6c9a5b4",2,1,812,1,2,1.75,2,20,1,9998,2,,,,,,,,
"066a75cbe6cb4de4a2ba444ec6c9a5b4",2,1,741,1,2,1.75,2,80,1,9998,2,,,,,,,,
"067e98465031426791a3853b69a9a70a",1,1,210,1,1,0.08,2,70,3,2019,1,1,1,1.5,1,1,,1,3000
"067e98465031426791a3853b69a9a70a",1,1,130,1,1,0.08,2,30,3,2019,1,0.5,1,0.5,1,1,,1,15000
"067f809da4ef44c8ab7ff3a16ee31672",2,1,630,1,1,0.5,1,,4,2018,2,,,,,,,,
"067f809da4ef44c8ab7ff3a16ee31672",3,1,630,1,1,1,1,,5,2018,2,,,,,,,,
"06816d8d60b141418b768b356970d613",1,1,741,1,2,0.04,2,90,3,2018,2,,,,,,,,
"06816d8d60b141418b768b356970d613",1,1,620,1,2,0.04,2,10,2,2019,1,3,22,50,22,1,,2,
"06816d8d60b141418b768b356970d613",2,1,890,1,1,1.5,2,20,1,9998,2,,,,,,,,
"06816d8d60b141418b768b356970d613",2,1,811,1,1,1.5,2,50,1,9998,2,,,,,,,,
"06816d8d60b141418b768b356970d613",2,1,620,1,1,1.5,2,30,1,2019,1,2,10,30,10,1,,2,
"06816d8d60b141418b768b356970d613",3,1,130,1,1,0.5,2,60,2,2019,1,5,21,12,10,1,,2,
"06816d8d60b141418b768b356970d613",3,1,210,1,1,0.5,2,40,2,2019,1,5,1,20,1,1,,2,
"068c76ff148d44fcbb4ab89429adcb6c",1,1,620,1,2,1,1,,5,2019,1,8,12,,,1,,1,50000
"068c76ff148d44fcbb4ab89429adcb6c",2,1,120,1,3,1,1,,5,2019,1,3,22,,,1,,2,
"068c76ff148d44fcbb4ab89429adcb6c",4,1,741,1,3,0.5,1,,2,2014,2,,,,,,,,
"068c76ff148d44fcbb4ab89429adcb6c",5,1,141,1,3,1,1,,5,2019,1,5,1,,,1,,2,
"06a5f788e6b248dfa229a7cd68fcf706",2,1,210,1,1,0.5,1,,5,2019,1,1,1,,,1,,1,3400
"06a5f788e6b248dfa229a7cd68fcf706",3,1,620,1,2,1.1,1,,6,2019,1,2.5,9,,,1,,2,
"06b36c2c9668465ead2665345a45355a",2,1,320,1,3,1,1,,5,2019,1,15,1,,,1,,2,
"06ca2b010f7a4724a51adc2505df2e10",1,1,130,1,1,0.25,2,50,3,2019,1,2,1,4,1,1,,2,
"06ca2b010f7a4724a51adc2505df2e10",1,1,210,1,1,0.25,2,50,3,2019,1,4,1,8,1,1,,2,
"06ca2b010f7a4724a51adc2505df2e10",2,1,130,1,1,0.25,2,40,3,2019,1,1,1,3,1,1,,2,
"06ca2b010f7a4724a51adc2505df2e10",2,1,210,1,1,0.25,2,60,3,2019,1,2,1,4,1,1,,2,
"06ca2b010f7a4724a51adc2505df2e10",2,2,640,1,1,0.5,1,,8,2018,2,,,,,,,,
"072bede7173b42a9b15f6d873387591a",1,1,150,1,1,1,1,,4,2019,1,4,1,,,1,,1,3000
"072bede7173b42a9b15f6d873387591a",2,1,310,1,1,1.5,2,60,4,2019,1,1,22,2.5,22,1,,2,
"072bede7173b42a9b15f6d873387591a",2,1,223,1,1,1.5,2,40,4,2019,1,5,1,15,1,1,,2,
"07446a0d279c4168ae5f4a5aab842b4d",1,1,130,1,2,1,1,,3,2019,1,10,1,,,1,,1,60000
"07446a0d279c4168ae5f4a5aab842b4d",1,2,811,1,2,0.1,1,,3,1995,2,,,,,,,,
"07446a0d279c4168ae5f4a5aab842b4d",1,3,620,1,1,0.75,1,,4,2019,1,5,66,,,1,,2,
"07446a0d279c4168ae5f4a5aab842b4d",1,4,210,1,2,0.5,1,,4,2019,1,50,1,,,1,,2,
"07446a0d279c4168ae5f4a5aab842b4d",2,1,630,1,1,0.75,1,,3,2018,1,3,10,,,1,,2,
"07446a0d279c4168ae5f4a5aab842b4d",2,2,210,1,2,1,1,,3,2019,1,40,1,,,1,,2,
"074abb9330f84c72b0f136f6fc38d00d",1,1,620,1,1,0.25,1,,5,2019,1,1,9,,,1,,1,10000
"074abb9330f84c72b0f136f6fc38d00d",2,1,630,1,1,0.25,1,,4,2018,2,,,,,,,,
"0753ace2876b4833a3bb185a04440fe8",1,1,130,1,2,0.5,1,,4,2019,1,3,1,,,1,,2,
"0753ace2876b4833a3bb185a04440fe8",2,1,630,1,2,0.5,1,,11,2018,2,,,,,,,,
"078096ed82bd4b369317a5c4329d7dd8",1,1,141,1,1,0.75,2,20,3,2019,1,0.5,1,3,1,1,,2,
"078096ed82bd4b369317a5c4329d7dd8",1,1,150,1,1,0.75,2,80,3,2019,1,2,1,3,1,1,,2,
"078096ed82bd4b369317a5c4329d7dd8",2,1,150,1,1,1,1,,5,2019,1,7.5,1,,,1,,2,
"079da0c0a73b465b9c0be7a5bd9bf920",1,1,210,1,1,0.35,1,,2,2019,1,1,20,,,1,,2,
"079da0c0a73b465b9c0be7a5bd9bf920",2,1,741,1,1,0.25,1,,1,2015,2,,,,,,,,
"079da0c0a73b465b9c0be7a5bd9bf920",2,2,210,1,1,0.18,1,,2,2019,1,2,20,,,1,,2,
"079e6812fb50405bbe8cb744b5ef6afd",2,1,210,1,5,1.06,2,20,6,2019,1,10,96,25,99,1,,1,15000
"079e6812fb50405bbe8cb744b5ef6afd",2,1,630,1,5,1.06,2,80,5,2019,1,2,10,2,10,2,2,2,
"079e6812fb50405bbe8cb744b5ef6afd",3,1,520,1,5,2.54,2,30,6,2019,1,2,1,4,1,2,2,1,6000
"079e6812fb50405bbe8cb744b5ef6afd",3,1,210,1,5,2.54,2,70,5,2019,1,20,1,20,1,1,,1,50000
"07b346723489448b99ea7d75a5cd2458",1,1,630,1,2,0.5,2,30,3,2019,1,3,10,5,10,1,,2,
"07b346723489448b99ea7d75a5cd2458",1,1,210,1,2,0.5,2,30,3,2019,1,6,1,8,1,1,,2,
"07b346723489448b99ea7d75a5cd2458",1,1,130,1,2,0.5,2,40,3,2019,1,6,1,8,1,1,,2,
"07b346723489448b99ea7d75a5cd2458",1,2,130,1,2,0.5,2,30,4,2019,1,5,1,14,1,1,,2,
"07b346723489448b99ea7d75a5cd2458",1,2,320,1,2,0.5,2,70,4,2019,1,10,1,13,1,1,,2,
"07b346723489448b99ea7d75a5cd2458",2,1,620,1,2,0.3,1,,5,2019,2,,,,,,,,
"07b346723489448b99ea7d75a5cd2458",2,2,130,1,2,0.3,2,50,4,2019,1,10,1,14,1,1,,2,
"07b346723489448b99ea7d75a5cd2458",2,2,630,1,2,0.3,2,50,4,2019,1,3,10,4,1,1,,2,
"07b5c28dd52642b69def9db9df074dc0",1,1,630,1,1,0.5,1,,4,2018,2,,,,,,,,
"07b5c28dd52642b69def9db9df074dc0",1,2,130,1,2,1,2,50,3,2019,1,10,1,10,1,1,,1,6000
"07b5c28dd52642b69def9db9df074dc0",1,2,630,1,2,1,2,50,3,2019,1,4,9,5,9,1,,1,80000
"07b5c28dd52642b69def9db9df074dc0",2,1,630,1,1,1,1,,4,2018,2,,,,,,,,
"07b5c28dd52642b69def9db9df074dc0",2,2,130,1,1,1,2,30,4,2019,1,2,1,10,1,1,,2,
"07b5c28dd52642b69def9db9df074dc0",2,2,120,1,1,1,2,70,4,2019,1,25,1,30,1,1,,2,
"07b6c4f12d054292b7b786ef2dd45835",1,1,320,1,5,0.7,2,20,3,2019,1,2,1,10,1,1,,2,
"07b6c4f12d054292b7b786ef2dd45835",1,1,130,1,5,0.7,2,50,3,2019,1,5,1,8,1,1,,2,
"07b6c4f12d054292b7b786ef2dd45835",1,1,210,1,5,0.7,2,30,3,2018,1,5,1,15,1,1,,2,
"07b6c4f12d054292b7b786ef2dd45835",1,2,620,1,5,0.3,1,,5,2019,1,2,10,,,1,,2,
"07cc9720213b487385812471bc510785",1,1,630,1,1,0.57,1,,3,2016,2,,,,,,,,
"07cc9720213b487385812471bc510785",1,2,630,1,1,0.73,1,,5,2017,2,,,,,,,,
"07cc9720213b487385812471bc510785",1,3,630,1,1,0.29,1,,3,2019,1,5,66,,,1,,2,
"07cc9720213b487385812471bc510785",1,4,150,1,1,0.26,1,,4,2019,1,4,31,,,1,,2,
"07cc9720213b487385812471bc510785",1,5,130,1,1,0.25,1,,3,2019,1,7,31,,,1,,2,
"0809936839be4f8b99293dee0663fc53",1,1,120,1,2,0.25,1,,2,2019,1,2,22,,,1,,2,
"082757b50eee4bc29551c3c3c30639da",1,1,630,1,4,1,2,10,3,2019,1,1,11,1,9,1,,2,
"082757b50eee4bc29551c3c3c30639da",1,1,210,1,4,1,2,20,3,2019,1,5,1,10,1,1,,1,5000
"082757b50eee4bc29551c3c3c30639da",1,1,741,1,4,1,2,70,4,2019,1,100,85,150,85,1,,1,60000
"0838ec2a8a6147e4936272a5b65b909c",1,1,150,1,1,1,1,,4,2019,1,3,31,,,1,,2,
"0838ec2a8a6147e4936272a5b65b909c",1,2,310,1,1,1,1,,4,2019,1,2,22,,,1,,2,
"083ade125b70414ba6257ff498afe1f4",2,1,210,1,2,0.5,1,,4,2019,1,10,2,,,1,,1,20000
"0860ea9bebf44de1ac82a1e0e866a570",1,1,811,1,1,0.75,2,50,4,2015,2,,,,,,,,
"0860ea9bebf44de1ac82a1e0e866a570",1,1,741,1,1,0.75,2,50,3,2017,2,,,,,,,,
"0860ea9bebf44de1ac82a1e0e866a570",1,2,741,1,1,0.25,1,,3,2016,2,,,,,,,,
"0870d2355d1c498caee91988946dea92",1,1,630,1,1,0.25,1,,4,2019,1,1,10,,,1,,2,
"0870d2355d1c498caee91988946dea92",1,2,320,1,1,0.25,1,,4,2019,1,3,1,,,1,,2,
"0870d2355d1c498caee91988946dea92",2,1,223,1,1,0.3,1,,4,2019,1,1,1,,,1,,2,
"0870d2355d1c498caee91988946dea92",2,2,630,1,1,0.2,1,,4,2019,1,1,11,,,1,,2,
"0870d2355d1c498caee91988946dea92",3,1,141,1,1,0.35,1,,4,2018,1,1.5,1,,,1,,2,
"088d7d7eb37b4683b391bf34b48482d2",1,1,630,1,2,0.5,2,5,8,2017,2,,,,,,,,
"088d7d7eb37b4683b391bf34b48482d2",1,1,812,1,2,0.5,2,20,1,9998,2,,,,,,,,
"088d7d7eb37b4683b391bf34b48482d2",1,1,741,1,2,0.5,2,75,1,9998,2,,,,,,,,
"088d7d7eb37b4683b391bf34b48482d2",1,2,310,1,2,0.25,1,,3,2018,1,3,1,,,1,,2,
"088fd07aa1784231a7b800bf54b769fd",1,1,741,1,1,0.21,1,,8,9998,2,,,,,,,,
"089f1c1e30d94938ad4a28294030f670",1,1,630,1,2,0.5,1,,5,2018,2,,,,,,,,
"089f1c1e30d94938ad4a28294030f670",2,1,741,1,2,0.62,1,,1,2010,2,,,,,,,,
"08a622bfb26f4199bde601e058ccf58d",1,1,150,1,3,1,1,,5,2019,1,2,29,,,1,,2,
"08e85672338a4515b2a6ab61f4c5c32d",1,1,741,1,1,0.98,1,,1,9998,2,,,,,,,,
"08e85672338a4515b2a6ab61f4c5c32d",1,2,630,1,1,0.54,2,60,5,2018,1,20,66,30,66,1,,2,
"08e85672338a4515b2a6ab61f4c5c32d",1,2,210,1,1,0.54,2,20,3,2019,1,6,1,10,1,1,,2,
"08f5b8dae9774128b354032393f6d40f",1,1,510,1,1,0.5,1,,5,2019,1,1,96,,,1,,1,500000
"08f5b8dae9774128b354032393f6d40f",2,1,130,1,1,0.5,1,,2,2019,1,5,1,,,1,,2,
"08fbc3b8e815467dbc0727e5da6aa1c7",1,1,640,1,1,0.5,1,,2,2019,1,140,85,,,1,,2,
"08fbc3b8e815467dbc0727e5da6aa1c7",2,1,741,1,1,1,2,60,1,9998,2,,,,,,,,
"08fbc3b8e815467dbc0727e5da6aa1c7",2,1,640,1,1,1,2,40,2,2019,1,80,85,150,85,1,,2,
"08fbc3b8e815467dbc0727e5da6aa1c7",3,1,741,1,1,0.25,1,,1,9998,2,,,,,,,,
"08fbc3b8e815467dbc0727e5da6aa1c7",4,1,510,1,1,0.25,1,,1,2019,1,400,85,,,1,,2,
"08fecb64841f493c87c3c24f97d3b1f0",1,1,210,1,2,0.5,1,,6,2019,1,10,1,,,1,,1,62500
"08fecb64841f493c87c3c24f97d3b1f0",1,2,630,1,3,0.5,1,,3,2019,1,6,66,,,1,,2,
"08fecb64841f493c87c3c24f97d3b1f0",3,1,320,1,1,0.5,1,,5,2019,1,10,1,,,1,,1,18000
"08fecb64841f493c87c3c24f97d3b1f0",4,1,320,1,1,0.5,2,50,4,2019,1,8,1,12,1,1,,1,20400
"08fecb64841f493c87c3c24f97d3b1f0",4,1,630,1,3,0.5,2,50,3,2019,1,4,66,4,66,1,,2,
"08fecb64841f493c87c3c24f97d3b1f0",5,1,630,1,2,0.75,1,,3,2018,2,,,,,,,,
"090f972306904a6d8a21853b2415b8e6",1,1,410,1,2,0.25,1,,4,2019,1,2,96,,,2,2,1,40000
"091517b1a65147a7a3aa3b6c93500495",1,1,520,1,1,0.5,1,,6,2019,1,6,1,,,2,1,1,6000
"091517b1a65147a7a3aa3b6c93500495",3,1,223,1,1,0.5,1,,4,2019,1,7,1,,,1,,1,21000
"091517b1a65147a7a3aa3b6c93500495",3,2,620,1,1,0.5,1,,6,2019,1,1,9,,,1,,1,20000
"091517b1a65147a7a3aa3b6c93500495",3,3,630,1,1,0.5,1,,4,2019,1,3,9,,,1,,1,30000
"091931736aa74c1c900335dad7a3f709",1,1,130,1,1,0.5,2,20,4,2019,1,2,1,5,1,1,,2,
"091931736aa74c1c900335dad7a3f709",1,1,630,1,1,0.5,2,80,3,2019,1,2,10,2,10,1,,2,
"091931736aa74c1c900335dad7a3f709",1,2,210,1,1,0.75,1,,3,2019,1,20,1,,,1,,2,
"091931736aa74c1c900335dad7a3f709",1,3,330,1,3,6,1,,4,2019,1,4,1,,,2,1,1,180000
"093cbecd77b441179f3704a9d5bb4367",1,1,130,1,1,0.5,2,70,3,2019,1,15,1,15,1,1,,2,
"093cbecd77b441179f3704a9d5bb4367",1,1,210,1,1,0.5,2,30,3,2019,1,6,1,10,1,1,,2,
"093cbecd77b441179f3704a9d5bb4367",2,1,620,1,1,0.25,1,,1,2019,1,1,10,,,1,,2,
"093cbecd77b441179f3704a9d5bb4367",3,1,811,1,1,1,2,30,3,9998,2,,,,,,,,
"093cbecd77b441179f3704a9d5bb4367",3,1,741,1,1,1,2,30,3,9998,2,,,,,,,,
"093cbecd77b441179f3704a9d5bb4367",3,1,210,1,1,1,2,40,3,2019,1,18,1,18,1,1,,2,
"09864be193f04de1a1c62f8e2e3fb3f5",1,1,630,1,1,1.01,1,,4,2018,2,,,,,,,,
"09c9f51b98214abca30f1cc1accd7cb9",1,1,630,1,2,2,1,,7,2017,1,5,10,,,1,,2,
"09c9f51b98214abca30f1cc1accd7cb9",1,2,310,1,2,1.5,1,,5,2019,1,2,22,,,1,,2,
"09c9f51b98214abca30f1cc1accd7cb9",1,3,223,1,2,0.5,1,,4,2019,1,2.5,1,,,1,,1,6000
"09f959c903de48f1a7656b5f988d01fe",1,1,742,1,1,3,1,,3,1987,2,,,,,,,,
"09f959c903de48f1a7656b5f988d01fe",1,2,810,1,1,1,2,20,3,1988,2,,,,,,,,
"09f959c903de48f1a7656b5f988d01fe",1,2,741,1,1,1,2,80,3,2013,2,,,,,,,,
"09f959c903de48f1a7656b5f988d01fe",1,3,420,1,1,0.5,1,,3,2019,1,0.2,1,,,2,2,1,150000
"09f959c903de48f1a7656b5f988d01fe",1,4,630,1,1,0.5,1,,3,2018,2,,,,,,,,
"0a1d569220474ae5a850ea9ffecd7397",1,1,620,1,1,0.13,1,,8,2019,1,1,66,,,1,,2,
"0a1d569220474ae5a850ea9ffecd7397",1,2,510,1,1,0.13,1,,4,2017,2,,,,,,,,
"0a1d569220474ae5a850ea9ffecd7397",2,1,310,1,1,0.12,1,,4,2019,1,4.5,1,,,1,,1,7500
"0a33bbb4716e43918e2dcb131f616aff",1,1,610,1,2,0.81,1,,2,2019,1,1.5,10,,,1,,1,80000
"0a33bbb4716e43918e2dcb131f616aff",3,1,210,1,2,0.2,2,20,2,2019,1,2,1,6,1,1,,2,
"0a33bbb4716e43918e2dcb131f616aff",3,1,741,1,2,0.2,2,80,8,9998,2,,,,,,,,
"0a33bbb4716e43918e2dcb131f616aff",3,2,150,1,2,0.41,1,,2,2019,1,4,1,,,1,,2,
"0aa52ee740e54bc18a97dea9206c4dfb",1,1,810,1,1,0.5,2,70,3,2016,2,,,,,,,,
"0aa52ee740e54bc18a97dea9206c4dfb",1,1,130,1,1,0.5,2,30,3,2019,1,7,1,7,1,1,,2,
"0aa52ee740e54bc18a97dea9206c4dfb",2,1,810,1,1,0.5,2,50,3,9998,2,,,,,,,,
"0aa52ee740e54bc18a97dea9206c4dfb",2,1,310,1,1,0.5,2,30,3,2019,1,17,1,17,1,1,,2,
"0aa52ee740e54bc18a97dea9206c4dfb",2,1,130,1,1,0.5,2,20,3,2019,1,5,1,10,1,1,,2,
"0aa52ee740e54bc18a97dea9206c4dfb",4,1,310,1,1,0.5,2,80,3,2019,1,20,1,20,1,1,,2,
"0aa52ee740e54bc18a97dea9206c4dfb",4,1,130,1,1,0.5,2,10,3,2019,1,5,1,10,1,1,,2,
"0aaa3c3864af4ed5976f59eea475f982",1,1,630,1,1,0.35,1,,11,2019,2,,,,,,,,
"0aaa3c3864af4ed5976f59eea475f982",2,1,630,1,1,0.25,1,,4,2018,2,,,,,,,,
"0aaa3c3864af4ed5976f59eea475f982",5,1,630,1,1,0.25,1,,10,2018,2,,,,,,,,
"0ab0754b5398494b863f05891f237892",3,1,630,1,1,0.53,1,,3,2019,1,2,9,,,1,,2,
"0ab0754b5398494b863f05891f237892",3,2,620,1,1,0.53,1,,4,2019,1,2,66,,,1,,2,
"0ab0754b5398494b863f05891f237892",4,1,224,1,1,0.2,1,,6,2019,1,2,96,,,1,,2,
"0ab0754b5398494b863f05891f237892",4,2,130,1,1,0.2,1,,3,2019,1,1,1,,,1,,2,
"0ab0754b5398494b863f05891f237892",4,3,620,1,1,0.22,1,,3,2019,1,2,66,,,1,,2,
"0ab0754b5398494b863f05891f237892",4,4,310,1,1,0.2,1,,3,2019,1,1,1,,,1,,2,
"0ab0754b5398494b863f05891f237892",8,1,420,1,1,2,1,,5,2019,1,50,2,,,2,1,1,20000
"0ab702b9c7c04f3786e3af7ff5949cc1",1,1,741,1,1,1,1,,1,2013,2,,,,,,,,
"0ab702b9c7c04f3786e3af7ff5949cc1",2,1,811,1,1,1.5,1,,1,2008,2,,,,,,,,
"0ab702b9c7c04f3786e3af7ff5949cc1",3,1,130,1,1,1,2,40,3,2019,1,15,1,30,1,2,1,2,
"0ab702b9c7c04f3786e3af7ff5949cc1",3,1,210,1,1,1,2,60,3,2019,1,40,1,65,1,2,1,2,
"0af10a2d6b914d418b2b5b671d12d653",1,1,210,1,1,0.5,1,,6,2019,1,0.5,22,,,1,,1,22000
"0af10a2d6b914d418b2b5b671d12d653",1,2,320,1,1,0.5,1,,6,2019,1,3,29,,,1,,1,30000
"0af10a2d6b914d418b2b5b671d12d653",1,3,150,1,1,1,1,,5,2019,1,3,29,,,1,,2,
"0b3b982602d04173ad3b1e70959cbfd3",2,1,130,1,1,1.25,2,30,3,2019,1,30,1,30,1,1,,2,
"0b3b982602d04173ad3b1e70959cbfd3",2,1,210,1,1,1.25,2,30,3,2019,1,20,1,30,1,1,,2,
"0b3b982602d04173ad3b1e70959cbfd3",2,1,630,1,1,1.25,2,20,4,2019,1,1,22,4,22,1,,2,
"0b3b982602d04173ad3b1e70959cbfd3",2,1,741,1,1,1.25,2,10,1,2016,2,,,,,,,,
"0b3b982602d04173ad3b1e70959cbfd3",2,1,811,1,1,1.25,2,10,1,2000,2,,,,,,,,
"0b3b982602d04173ad3b1e70959cbfd3",2,2,620,1,1,0.25,1,,4,2019,1,1,12,,,1,,2,
"0b579d265ed34359a56af2f15ae4d081",1,1,330,1,1,1,1,,3,2019,1,13,1,,,1,,1,45000
"0b5d1c5449044517bcce04bac511725e",1,1,630,1,1,4,1,,2,2019,1,29,10,,,1,,1,161000
"0b5d1c5449044517bcce04bac511725e",2,1,750,1,1,4.8,1,,5,2019,1,200,85,,,2,2,2,
"0b5d1c5449044517bcce04bac511725e",3,1,150,1,1,0.5,1,,4,2019,1,3,29,,,1,,2,
"0b95a1e8ac1f432da2425f0e135e45c0",1,1,720,1,1,1,1,,4,2018,2,,,,,,,,
"0b95a1e8ac1f432da2425f0e135e45c0",1,2,210,1,2,1,1,,2,2019,1,4,20,,,1,,2,
"0b95a1e8ac1f432da2425f0e135e45c0",2,1,742,1,2,1.23,2,20,1,9998,2,,,,,,,,
"0b95a1e8ac1f432da2425f0e135e45c0",2,1,741,1,2,1.23,2,80,1,9998,2,,,,,,,,
"0b95a1e8ac1f432da2425f0e135e45c0",3,1,742,1,2,1.97,2,45,1,9998,2,,,,,,,,
"0b95a1e8ac1f432da2425f0e135e45c0",3,1,741,1,2,1.97,2,35,1,9998,2,,,,,,,,
"0b95a1e8ac1f432da2425f0e135e45c0",3,1,811,1,2,1.97,2,20,1,9998,2,,,,,,,,
"0ba00f819c6a456f90b6b9ddca903379",1,1,210,1,2,1,2,70,3,2019,1,2,20,2,20,1,,2,
"0ba00f819c6a456f90b6b9ddca903379",1,1,130,1,2,1,2,30,3,2019,1,10,1,20,1,1,,2,
"0ba00f819c6a456f90b6b9ddca903379",3,1,741,1,2,0.15,1,,8,2019,1,30,85,,,1,,2,
"0ba00f819c6a456f90b6b9ddca903379",3,2,620,1,2,0.15,1,,5,2019,1,2,66,,,1,,2,
"0ba4bc0924e449f6b395dae115acc723",1,1,630,1,1,0.25,1,,5,2018,2,,,,,,,,
"0bc5ec21008a47488be5243e01553a26",2,1,812,1,2,0.5,2,40,3,2019,1,150,85,200,85,1,,2,
"0bc5ec21008a47488be5243e01553a26",2,1,741,1,2,0.5,2,40,3,2019,1,30,85,60,85,1,,2,
"0bc5ec21008a47488be5243e01553a26",2,2,210,1,2,0.25,1,,3,2019,1,20,31,,,1,,2,
"0bc5ec21008a47488be5243e01553a26",2,3,610,1,2,0.15,1,,3,2019,1,5,22,,,1,,1,50000
"0bc5ec21008a47488be5243e01553a26",2,4,630,1,2,0.75,1,,3,2018,1,2,10,,,1,,2,
"0bcc7f6fcdc64e7f925c80713a7d5db4",1,1,210,1,1,1,2,20,4,2019,1,5,1,20,1,1,,2,
"0bcc7f6fcdc64e7f925c80713a7d5db4",1,1,310,1,1,1,2,70,4,2019,1,2.5,22,4,22,1,,2,
"0c0509871b5f4941aac4d7f09d0451bf",1,1,130,1,1,1,1,,4,2019,1,20,1,,,1,,2,
"0c0509871b5f4941aac4d7f09d0451bf",1,2,620,1,1,0.5,1,,4,2019,1,6,10,,,1,,2,
"0c22a7dbc0cb4cbea89c01a94b82c7e1",1,1,320,1,4,3,1,,4,2019,1,50,1,,,1,,2,
"0c22a7dbc0cb4cbea89c01a94b82c7e1",2,1,320,1,4,1,1,,4,2019,1,25,96,,,1,,2,
"0c22a7dbc0cb4cbea89c01a94b82c7e1",3,1,320,1,4,2,1,,4,2019,1,50,1,,,1,,2,
"0c22a7dbc0cb4cbea89c01a94b82c7e1",4,1,320,1,4,2,1,,4,2019,1,40,1,,,1,,2,
"0c22a7dbc0cb4cbea89c01a94b82c7e1",6,1,320,1,4,0.5,1,,4,2019,1,10,1,,,1,,2,
"0c22a7dbc0cb4cbea89c01a94b82c7e1",7,1,320,1,4,1,1,,4,2019,1,20,1,,,1,,2,
"0c22a7dbc0cb4cbea89c01a94b82c7e1",8,1,630,1,4,1.5,1,,4,2019,1,15,10,,,1,,2,
"0c22a7dbc0cb4cbea89c01a94b82c7e1",8,2,210,1,4,0.5,1,,4,2019,1,1,22,,,1,,1,67500
"0c4001e96413427da9ec508f97d215bc",2,1,130,1,4,0.98,2,60,4,2019,1,1.5,1,3,1,1,,1,1500
"0c4001e96413427da9ec508f97d215bc",2,1,630,1,4,0.98,2,40,4,2019,1,4,12,8,12,2,2,1,60000
"0c4001e96413427da9ec508f97d215bc",2,2,330,1,4,0.92,2,60,4,2019,1,2.5,1,5,1,1,,1,2500
"0c4001e96413427da9ec508f97d215bc",2,2,130,1,4,0.92,2,40,4,2019,1,1.5,1,3,1,1,,1,1500
"0c4001e96413427da9ec508f97d215bc",4,1,130,1,4,1.31,1,,4,2019,1,3,1,,,1,,1,3000
