"PID","hhid","ws6q01","ws6q02"
2,"100efbd880dd42ae8de85a4f51c76e1d",2,
3,"102e716b9d964f4aac9211b5e25e5374",2,
4,"102e716b9d964f4aac9211b5e25e5374",,
3,"104b436626474cba9934e8fcd5b6335f",,
2,"104b436626474cba9934e8fcd5b6335f",,
1,"104b436626474cba9934e8fcd5b6335f",,
2,"106e62b69ccd4b5eb8be8453f362c3e4",,
10,"106e62b69ccd4b5eb8be8453f362c3e4",,
8,"106e62b69ccd4b5eb8be8453f362c3e4",,
6,"106e62b69ccd4b5eb8be8453f362c3e4",,
7,"106e62b69ccd4b5eb8be8453f362c3e4",,
3,"1077485d26ad4ccf8204fd689b25af85",,
4,"1077485d26ad4ccf8204fd689b25af85",,
7,"1077485d26ad4ccf8204fd689b25af85",,
5,"1077485d26ad4ccf8204fd689b25af85",2,
3,"1080d7ee40774255aaad103a1649b0d9",,
1,"1080d7ee40774255aaad103a1649b0d9",,
7,"109d9fdfd9804773a4e347565cad1bf0",,
3,"109d9fdfd9804773a4e347565cad1bf0",2,
8,"109d9fdfd9804773a4e347565cad1bf0",2,
5,"109d9fdfd9804773a4e347565cad1bf0",2,
3,"10ab9a4c247440f59907df17fc6a4903",2,
4,"10ab9a4c247440f59907df17fc6a4903",,
2,"10b41d09cfce4c09a5893c1ece7baf60",,
6,"10b41d09cfce4c09a5893c1ece7baf60",,
7,"10b41d09cfce4c09a5893c1ece7baf60",2,
7,"10bc6b069d1043d7842d42e00e77e3b3",,
2,"10bc6b069d1043d7842d42e00e77e3b3",,
8,"10bc6b069d1043d7842d42e00e77e3b3",,
1,"10de89a4467f4695b9cbc4ff047645ad",,
4,"10de89a4467f4695b9cbc4ff047645ad",,
1,"10f7273800934853a99514f2c9bf3580",,
3,"10f7273800934853a99514f2c9bf3580",,
2,"11071ed7d8a44327a0e7e3eb61f26633",2,
3,"1112c2eca9fc455a9a63e4fa51e352ab",,
1,"1112c2eca9fc455a9a63e4fa51e352ab",,
5,"1112c2eca9fc455a9a63e4fa51e352ab",,
2,"1112c2eca9fc455a9a63e4fa51e352ab",,
4,"11374e7021354243a76d552aa08240f1",,
1,"11374e7021354243a76d552aa08240f1",,
2,"11374e7021354243a76d552aa08240f1",,
2,"114b358f60a641a59cb3be10f748e144",2,
3,"114b358f60a641a59cb3be10f748e144",,
5,"114b358f60a641a59cb3be10f748e144",,
2,"115133c671c54c2b8da92613a289c8b8",2,
3,"115133c671c54c2b8da92613a289c8b8",2,
2,"1152a2d0a61840e29ec5ab12bcea2e2d",2,
3,"1152a2d0a61840e29ec5ab12bcea2e2d",,
4,"1158beb5ce1a4af79f14684f8a1d1118",2,
2,"1158beb5ce1a4af79f14684f8a1d1118",,
2,"11733cd5dcc74cc8a4fbf0a4175a48cb",,
3,"11733cd5dcc74cc8a4fbf0a4175a48cb",2,
4,"11733cd5dcc74cc8a4fbf0a4175a48cb",2,
3,"11849db1f29e4b0cb08e6eeda1fbfb30",,
4,"11849db1f29e4b0cb08e6eeda1fbfb30",,
2,"11849db1f29e4b0cb08e6eeda1fbfb30",2,
6,"11849db1f29e4b0cb08e6eeda1fbfb30",,
2,"118ed11d7bd54ee7b214583d466c80bb",,
1,"118ed11d7bd54ee7b214583d466c80bb",,
1,"11bfaed58e4c47f091ef5056dcaa2199",2,
1,"11d3ccc53e8a44cdaa7264dd9d8296fc",,
3,"11d3ccc53e8a44cdaa7264dd9d8296fc",,
5,"11d3ccc53e8a44cdaa7264dd9d8296fc",,
2,"1220b33997d548b8b3cecbd4ca1e3e2a",,
1,"1220b33997d548b8b3cecbd4ca1e3e2a",2,
5,"122b45c8ede343909405d719aa98f674",,
6,"122b45c8ede343909405d719aa98f674",,
1,"122b45c8ede343909405d719aa98f674",2,
7,"122b45c8ede343909405d719aa98f674",,
8,"125a8b98e48c4f36a498582fed322d9e",,
6,"125a8b98e48c4f36a498582fed322d9e",2,
2,"127f15a55af74b54bab9b6bf6d995bdd",2,
4,"129e90e0b1534943b07e61e5b50d632b",2,
6,"12d9093756604f24b9255e1ba86dbd4f",,
3,"12d9093756604f24b9255e1ba86dbd4f",,
2,"12d9093756604f24b9255e1ba86dbd4f",2,
7,"12d9093756604f24b9255e1ba86dbd4f",2,
1,"12f5ebcc6aa8416d9bae426583f43f89",2,
2,"130beaf8e4454523b50323c7630b0955",,
2,"13148c70fc8649158a9e326aca0d1bdb",2,
3,"131d9d8b687841c6b70b01782950c1a2",,
5,"131d9d8b687841c6b70b01782950c1a2",,
1,"131d9d8b687841c6b70b01782950c1a2",2,
3,"132b9b8ef3e846abb4dd11ffa45e55f0",,
4,"132b9b8ef3e846abb4dd11ffa45e55f0",2,
13,"132b9b8ef3e846abb4dd11ffa45e55f0",,
14,"132b9b8ef3e846abb4dd11ffa45e55f0",,
11,"132b9b8ef3e846abb4dd11ffa45e55f0",,
7,"132b9b8ef3e846abb4dd11ffa45e55f0",,
2,"132b9b8ef3e846abb4dd11ffa45e55f0",2,
5,"132fad0e666147ff9e2f83e8ea7973ce",2,
4,"132fad0e666147ff9e2f83e8ea7973ce",2,
3,"134dea57e9e541b1a86cf5a20e5e0e39",,
7,"134dea57e9e541b1a86cf5a20e5e0e39",,
2,"134dea57e9e541b1a86cf5a20e5e0e39",,
8,"134dea57e9e541b1a86cf5a20e5e0e39",,
6,"134dea57e9e541b1a86cf5a20e5e0e39",,
4,"1352711330774897bf79dee40417879c",,
3,"1352711330774897bf79dee40417879c",,
6,"1352711330774897bf79dee40417879c",,
1,"1352711330774897bf79dee40417879c",2,
1,"139242bfd93d4d5481216a222524d04b",2,
7,"139242bfd93d4d5481216a222524d04b",2,
6,"139242bfd93d4d5481216a222524d04b",,
8,"13bbb610652645e3bde6239310be0af2",,
9,"13bbb610652645e3bde6239310be0af2",,
2,"13bbb610652645e3bde6239310be0af2",2,
6,"13bbb610652645e3bde6239310be0af2",,
1,"13c0ac9e60234803a737099cd94a24c1",,
3,"13e99b34bc8249d7a5ad165092976057",,
2,"13e99b34bc8249d7a5ad165092976057",,
4,"13eeb39ee9a746529945a51697b38879",,
2,"13eeb39ee9a746529945a51697b38879",,
7,"13eeb39ee9a746529945a51697b38879",2,
1,"13f80bce97ac4ebcbddba301387071e6",,
2,"13faf37239f84ddeb3df4d735f0ac7c8",2,
6,"14039c7d7a0b49049dff1fcb05a5ca5c",,
1,"14039c7d7a0b49049dff1fcb05a5ca5c",,
5,"14039c7d7a0b49049dff1fcb05a5ca5c",2,
8,"14039c7d7a0b49049dff1fcb05a5ca5c",,
1,"140e9bb1a3a94f3d86379851b51e3122",2,
5,"140e9bb1a3a94f3d86379851b51e3122",,
2,"1410e723b01e4bf69e78d9ab6721cff6",2,
4,"144b7e78b04746d4bf4b3a17e62eae1c",2,
9,"144b7e78b04746d4bf4b3a17e62eae1c",,
11,"144b7e78b04746d4bf4b3a17e62eae1c",,
10,"144b7e78b04746d4bf4b3a17e62eae1c",,
5,"144b7e78b04746d4bf4b3a17e62eae1c",,
2,"144b7e78b04746d4bf4b3a17e62eae1c",2,
3,"148ed33aba8e4c9e8ee45c95ae1e0a5e",2,
2,"148ed33aba8e4c9e8ee45c95ae1e0a5e",,
1,"148ed33aba8e4c9e8ee45c95ae1e0a5e",,
4,"14d3e139f3ca44de9726230e53811ccb",,
2,"14d3e139f3ca44de9726230e53811ccb",,
5,"14d3e139f3ca44de9726230e53811ccb",,
1,"14e10f677117459db2b9b2895e7c722e",,
4,"14e84fa832224b5a9677a2faf2867e91",,
1,"14e84fa832224b5a9677a2faf2867e91",2,
3,"14e84fa832224b5a9677a2faf2867e91",,
1,"150492bae7f649c09544dece19749fda",,
2,"153130f9590e4b59a237bbcd326d58ce",2,
7,"153130f9590e4b59a237bbcd326d58ce",,
5,"153130f9590e4b59a237bbcd326d58ce",,
8,"153130f9590e4b59a237bbcd326d58ce",,
3,"1536a495d0ee472595d692c6865f5203",,
4,"1536a495d0ee472595d692c6865f5203",,
2,"1536a495d0ee472595d692c6865f5203",2,
5,"1536a495d0ee472595d692c6865f5203",,
8,"1536a495d0ee472595d692c6865f5203",,
9,"15427620b2844715a0283e4a1a08f8b2",,
4,"15427620b2844715a0283e4a1a08f8b2",,
2,"15427620b2844715a0283e4a1a08f8b2",2,
3,"15427620b2844715a0283e4a1a08f8b2",,
6,"15427620b2844715a0283e4a1a08f8b2",,
3,"154d7de01c32469fbf4aae1ad7feff51",,
2,"154d7de01c32469fbf4aae1ad7feff51",2,
4,"154d7de01c32469fbf4aae1ad7feff51",,
2,"157a396573164b868b4082633fcfe851",2,
6,"157a396573164b868b4082633fcfe851",,
7,"157a396573164b868b4082633fcfe851",,
1,"158d74a7b23c4793980a9fbb1e7d1495",,
4,"1658e0a4e49040548c0f56b70c4a0f75",2,
2,"1658e0a4e49040548c0f56b70c4a0f75",,
4,"165a1e8e700c4e6f9977913e11df0a97",,
9,"165a1e8e700c4e6f9977913e11df0a97",2,
3,"165a1e8e700c4e6f9977913e11df0a97",2,
7,"165a1e8e700c4e6f9977913e11df0a97",,
6,"165a1e8e700c4e6f9977913e11df0a97",,
1,"165a1e8e700c4e6f9977913e11df0a97",,
11,"16821330e76d4edcb91f14caa98a742c",2,
6,"16821330e76d4edcb91f14caa98a742c",,
7,"16821330e76d4edcb91f14caa98a742c",,
4,"16821330e76d4edcb91f14caa98a742c",,
1,"16821330e76d4edcb91f14caa98a742c",2,
10,"16821330e76d4edcb91f14caa98a742c",2,
2,"16a65db8e5df4fe6b616fa82ff725250",2,
6,"16a65db8e5df4fe6b616fa82ff725250",,
8,"16a65db8e5df4fe6b616fa82ff725250",2,
6,"16b9068818d64231a1bbdba1fc52fdfb",,
2,"16b9068818d64231a1bbdba1fc52fdfb",2,
8,"16b9068818d64231a1bbdba1fc52fdfb",,
9,"16b9068818d64231a1bbdba1fc52fdfb",2,
2,"16caa101b05c4019b6297053ddc9eafe",2,
5,"16caa101b05c4019b6297053ddc9eafe",,
4,"16caa101b05c4019b6297053ddc9eafe",,
6,"16d9c3532f1b4ebd90bba4405437849e",,
1,"171286d2a1c3410db9dbdc17ac20ec52",2,
1,"17233724877245b09fb85a552e6c44a7",,
4,"17233724877245b09fb85a552e6c44a7",,
10,"17233724877245b09fb85a552e6c44a7",,
9,"17233724877245b09fb85a552e6c44a7",,
5,"17233724877245b09fb85a552e6c44a7",2,
3,"17233724877245b09fb85a552e6c44a7",,
8,"17233724877245b09fb85a552e6c44a7",2,
6,"1729c4f5581e4aceb8f17d06fce15ed4",,
1,"1729c4f5581e4aceb8f17d06fce15ed4",,
1,"172ef9d000384fd187798123563776cf",2,
4,"172ef9d000384fd187798123563776cf",,
2,"175e0d6d699a42bb8f960c310b38ae2f",,
1,"175e0d6d699a42bb8f960c310b38ae2f",,
5,"175e7c6516be47beacb811ab86baffaa",,
2,"175e7c6516be47beacb811ab86baffaa",,
4,"175e7c6516be47beacb811ab86baffaa",2,
8,"175e7c6516be47beacb811ab86baffaa",,
6,"1772cebbea394b50ae2cb4b1d5941271",,
1,"1772cebbea394b50ae2cb4b1d5941271",,
2,"1772cebbea394b50ae2cb4b1d5941271",2,
3,"1796b6c2359f447fba0b5be3aab107a8",,
1,"1796b6c2359f447fba0b5be3aab107a8",2,
2,"17a52aa31b0a4f878010b643c427e444",,
3,"17a52aa31b0a4f878010b643c427e444",2,
1,"17a884c8ed9e4ea891be76efa97d08c6",2,
3,"17a884c8ed9e4ea891be76efa97d08c6",,
6,"17a884c8ed9e4ea891be76efa97d08c6",2,
7,"17b3a7f9a9bb48608d1561619d7ab66e",,
4,"17b3a7f9a9bb48608d1561619d7ab66e",,
2,"17b3a7f9a9bb48608d1561619d7ab66e",,
6,"17b3a7f9a9bb48608d1561619d7ab66e",,
4,"17d493f37f5240f1ab444e863bf4a430",2,
6,"17d493f37f5240f1ab444e863bf4a430",,
2,"17d493f37f5240f1ab444e863bf4a430",,
5,"17d493f37f5240f1ab444e863bf4a430",,
2,"17db6bf081a049a797045f58dca08f5a",2,
3,"17db6bf081a049a797045f58dca08f5a",,
6,"1809992688f34d19aba69ca61dccba88",,
1,"1809992688f34d19aba69ca61dccba88",,
5,"1809992688f34d19aba69ca61dccba88",,
2,"1829393f16384cd39325367c3eeb12d8",,
4,"1829393f16384cd39325367c3eeb12d8",2,
1,"18503ab4e314401a8ac5a5eb63ab4351",2,
2,"18503ab4e314401a8ac5a5eb63ab4351",,
3,"18503ab4e314401a8ac5a5eb63ab4351",,
4,"18506aeca7de41faba0358b1742177ff",2,
6,"185b5db716174215b73431c7b0cb26e0",,
2,"185b5db716174215b73431c7b0cb26e0",,
4,"185b5db716174215b73431c7b0cb26e0",,
8,"185b5db716174215b73431c7b0cb26e0",,
3,"185b5db716174215b73431c7b0cb26e0",,
1,"185fa75d1dfe4935bfc03ea2af633a33",,
2,"185fa75d1dfe4935bfc03ea2af633a33",,
6,"188362933a9141d397ea8451677d4c14",2,
5,"188362933a9141d397ea8451677d4c14",,
1,"188362933a9141d397ea8451677d4c14",2,
3,"189536676ac046498cf5c5eb0e7c6468",,
5,"189536676ac046498cf5c5eb0e7c6468",,
4,"189536676ac046498cf5c5eb0e7c6468",,
2,"189536676ac046498cf5c5eb0e7c6468",2,
2,"18999e7f64fc4843a27c7c089bafb852",2,
3,"18999e7f64fc4843a27c7c089bafb852",,
6,"18999e7f64fc4843a27c7c089bafb852",,
5,"18999e7f64fc4843a27c7c089bafb852",,
4,"189b8ce109954a3cb8c7e9df07e39927",,
1,"189b8ce109954a3cb8c7e9df07e39927",,
2,"18a09e7e60274c099838f40ab9ac837a",2,
4,"18a09e7e60274c099838f40ab9ac837a",,
5,"18d147679fcc498fa80763df9172e233",,
4,"18d147679fcc498fa80763df9172e233",2,
8,"18d147679fcc498fa80763df9172e233",,
7,"18d147679fcc498fa80763df9172e233",,
9,"18d147679fcc498fa80763df9172e233",,
1,"18dfb35469f14ecca3db7cda013d3997",2,
2,"18ee43e9bf844ba180f87da8b3d47882",2,
5,"18ee43e9bf844ba180f87da8b3d47882",,
1,"191014f8dc824e02b771df097ede918b",,
2,"191014f8dc824e02b771df097ede918b",,
1,"191d75d796be49808dd3a85c7ebe8b7c",2,
6,"191d75d796be49808dd3a85c7ebe8b7c",,
5,"191d75d796be49808dd3a85c7ebe8b7c",,
2,"1929687f2461441e8c309b794682d421",,
1,"193cf962b1a344c185c6cefba882b7d4",2,
7,"193cf962b1a344c185c6cefba882b7d4",,
2,"193cf962b1a344c185c6cefba882b7d4",,
3,"195e7e185f2d4346bb2cfad5e5ad023f",,
4,"195e7e185f2d4346bb2cfad5e5ad023f",2,
5,"195e7e185f2d4346bb2cfad5e5ad023f",,
2,"195e7e185f2d4346bb2cfad5e5ad023f",,
2,"19791a37650a40e3b6310d5ce84d57d2",,
1,"19bff18dc94b4c83a0f5fb0746fce3e9",,
2,"19bff18dc94b4c83a0f5fb0746fce3e9",,
11,"19d8258889e64f9bab864bca42de7aa9",,
4,"19d8258889e64f9bab864bca42de7aa9",,
5,"19d8258889e64f9bab864bca42de7aa9",,
9,"19d8258889e64f9bab864bca42de7aa9",,
1,"19d8258889e64f9bab864bca42de7aa9",98,
2,"19e3862e9e4249d0b664dbc991572348",2,
4,"19e3862e9e4249d0b664dbc991572348",,
5,"19e3862e9e4249d0b664dbc991572348",,
1,"1a01e7d9d0d74b5ab6f701c27ee0ff78",,
5,"1a03b0acb8ae4c9d94ee696cb2c287c8",,
4,"1a03b0acb8ae4c9d94ee696cb2c287c8",,
2,"1a03b0acb8ae4c9d94ee696cb2c287c8",2,
1,"1a1a6e6fcf724e5ca55581d79b4de34b",,
4,"1a4a64aab3314acc8fd17e8fe7edc072",,
5,"1a4a64aab3314acc8fd17e8fe7edc072",,
2,"1a4a64aab3314acc8fd17e8fe7edc072",2,
1,"1a4ac0322d4c4cad97376ec4268cf20d",2,
4,"1a4ac0322d4c4cad97376ec4268cf20d",,
2,"1a4ac0322d4c4cad97376ec4268cf20d",,
4,"1a62404292aa4adeb445409eb5ee7a18",2,
5,"1a62404292aa4adeb445409eb5ee7a18",,
1,"1a62404292aa4adeb445409eb5ee7a18",,
3,"1a62404292aa4adeb445409eb5ee7a18",2,
2,"1a7b65d9be58490a88575b2cdf6f9c2e",,
2,"1a84383c92324677a36acd35ee170405",2,
4,"1a84383c92324677a36acd35ee170405",,
1,"1af76d643b15430ba98ecdbc7e76f894",2,
5,"1af76d643b15430ba98ecdbc7e76f894",,
4,"1af76d643b15430ba98ecdbc7e76f894",,
8,"1af76d643b15430ba98ecdbc7e76f894",,
5,"1af78993dda447e9b94e6fd57d9f9759",,
1,"1af78993dda447e9b94e6fd57d9f9759",2,
2,"1b3281db1d2047f88013a14f5df40e67",2,
8,"1b3281db1d2047f88013a14f5df40e67",,
7,"1b3281db1d2047f88013a14f5df40e67",,
6,"1b3281db1d2047f88013a14f5df40e67",,
5,"1b3281db1d2047f88013a14f5df40e67",,
1,"1b4d2861ba324ff69848b23c99fb8db4",98,
4,"1b53079ceaf94e0396763c32908ac53f",2,
2,"1b53079ceaf94e0396763c32908ac53f",2,
6,"1b53079ceaf94e0396763c32908ac53f",,
2,"1b9524c2d54d4b21a04f315504d5c5ac",,
3,"1bb5cbd1e2e247dc961520e4bf821f00",,
4,"1bb5cbd1e2e247dc961520e4bf821f00",,
2,"1bb5cbd1e2e247dc961520e4bf821f00",,
3,"1bbe3e1e27a84b0cbfb525ee53dc07e4",,
2,"1bbe3e1e27a84b0cbfb525ee53dc07e4",2,
5,"1bdbf2c002c341fdb27ba09e8608f4e7",,
3,"1bdbf2c002c341fdb27ba09e8608f4e7",,
6,"1bdbf2c002c341fdb27ba09e8608f4e7",,
1,"1bdbf2c002c341fdb27ba09e8608f4e7",,
1,"1bed181d3f7c4153bb232db5f5d5c324",,
6,"1bf61c5bcfd74e12b82a527d13da7d36",,
5,"1bf61c5bcfd74e12b82a527d13da7d36",,
1,"1bf61c5bcfd74e12b82a527d13da7d36",,
3,"1c1f76468bfa437d9109f20381751066",,
4,"1c1f76468bfa437d9109f20381751066",,
2,"1c1f76468bfa437d9109f20381751066",2,
5,"1c1f76468bfa437d9109f20381751066",,
3,"1c337f7b888a44fd836b267fa7edbc2f",2,
2,"1c337f7b888a44fd836b267fa7edbc2f",,
2,"1c3b57aa045e44bca50b6599b2524740",2,
8,"1c41b5d7c9f943f2aee30403e83b187d",,
1,"1c41b5d7c9f943f2aee30403e83b187d",2,
7,"1c41b5d7c9f943f2aee30403e83b187d",,
7,"1c4214f6641e482591c91735f5d022b0",,
2,"1c4214f6641e482591c91735f5d022b0",2,
6,"1c4214f6641e482591c91735f5d022b0",,
5,"1c4214f6641e482591c91735f5d022b0",,
1,"1c9e0c6842514df987190903df844a48",2,
4,"1cd54786022c47f3899ca5555cc6df40",,
2,"1cd54786022c47f3899ca5555cc6df40",2,
5,"1cd54786022c47f3899ca5555cc6df40",,
2,"1ceec2a22aa6433db3709ff4d5598d5e",,
6,"1ceec2a22aa6433db3709ff4d5598d5e",,
3,"1ceec2a22aa6433db3709ff4d5598d5e",,
4,"1ceec2a22aa6433db3709ff4d5598d5e",,
4,"1d08f9327ffe4cf5b5a8e352295deec3",2,
5,"1d08f9327ffe4cf5b5a8e352295deec3",,
2,"1d08f9327ffe4cf5b5a8e352295deec3",2,
3,"1d08f9327ffe4cf5b5a8e352295deec3",,
2,"1d1b0112e5fc4665b6259b6538dc0939",,
10,"1d1b0112e5fc4665b6259b6538dc0939",,
7,"1d1b0112e5fc4665b6259b6538dc0939",,
9,"1d1b0112e5fc4665b6259b6538dc0939",,
5,"1d1b0112e5fc4665b6259b6538dc0939",2,
8,"1d1b0112e5fc4665b6259b6538dc0939",,
6,"1d1b0112e5fc4665b6259b6538dc0939",,
7,"1d291ad33f6e4704b68c1b8862f7cc64",2,
2,"1d291ad33f6e4704b68c1b8862f7cc64",2,
6,"1d291ad33f6e4704b68c1b8862f7cc64",2,
1,"1d2ab5a3173643ebb4ed90978390cf51",,
4,"1d2ab5a3173643ebb4ed90978390cf51",,
2,"1d47458568984727844c852213f7ede1",,
3,"1d47e47ac8a2462b95e722667dbf3dc8",,
4,"1d47e47ac8a2462b95e722667dbf3dc8",2,
1,"1d48ca2aa6ca4c958e131faa23f8d879",2,
5,"1d5e4c1f17aa4672b0c6b638b10a58ff",,
2,"1d5e4c1f17aa4672b0c6b638b10a58ff",2,
4,"1d5e4c1f17aa4672b0c6b638b10a58ff",,
6,"1d5e4c1f17aa4672b0c6b638b10a58ff",,
2,"1d672eb8ea6c4e6799a9a0c2233645d7",2,
7,"1d672eb8ea6c4e6799a9a0c2233645d7",,
4,"1d672eb8ea6c4e6799a9a0c2233645d7",,
6,"1d672eb8ea6c4e6799a9a0c2233645d7",2,
3,"1d672eb8ea6c4e6799a9a0c2233645d7",2,
1,"1d67353f483347f1ac53e80407cacb54",2,
2,"1d67353f483347f1ac53e80407cacb54",2,
3,"1d67353f483347f1ac53e80407cacb54",,
5,"1d67353f483347f1ac53e80407cacb54",,
4,"1d67353f483347f1ac53e80407cacb54",,
2,"1d70eacf23834d34b4dda5073d230f29",2,
5,"1d70eacf23834d34b4dda5073d230f29",,
4,"1d70eacf23834d34b4dda5073d230f29",,
6,"1d70eacf23834d34b4dda5073d230f29",2,
4,"1d7ef5a2fe3f4af59e18768a7e63d24d",,
3,"1d7ef5a2fe3f4af59e18768a7e63d24d",2,
3,"1da4b5bdf91f4beca8314cd277c6780b",2,
2,"1da4b5bdf91f4beca8314cd277c6780b",,
7,"1dac5db687b34fd0b60a6254b5f9f850",,
6,"1dac5db687b34fd0b60a6254b5f9f850",,
3,"1dac5db687b34fd0b60a6254b5f9f850",,
1,"1db04686b9954f1286e0b6fabbb95076",,
2,"1db04686b9954f1286e0b6fabbb95076",,
1,"1dce683cfa83471eb797fdd419bcf82c",,
2,"1dde61b25fcb4c269b7e1c154b83c159",2,
6,"1dde61b25fcb4c269b7e1c154b83c159",,
4,"1dde61b25fcb4c269b7e1c154b83c159",,
4,"1de1d4ac39ed48d591a6ee08f1902033",,
2,"1de1d4ac39ed48d591a6ee08f1902033",,
4,"1de214e5f7b0487caf7a7911f07b78d7",,
1,"1de214e5f7b0487caf7a7911f07b78d7",,
2,"1de671dc290c488296a0d7820017baea",2,
5,"1de671dc290c488296a0d7820017baea",,
7,"1e26b1faac164da2b9f5b1b66004325d",2,
1,"1e26b1faac164da2b9f5b1b66004325d",2,
5,"1e26b1faac164da2b9f5b1b66004325d",,
6,"1e26b1faac164da2b9f5b1b66004325d",2,
5,"1e317ec67a264cf7b0d7a97f0a778424",2,
1,"1e317ec67a264cf7b0d7a97f0a778424",2,
5,"1e5254364a5e4079a8a51db53904c345",,
4,"1e5254364a5e4079a8a51db53904c345",,
2,"1e5254364a5e4079a8a51db53904c345",,
4,"1e951f7b564247088afe5da99452ba04",,
3,"1e951f7b564247088afe5da99452ba04",,
2,"1e951f7b564247088afe5da99452ba04",2,
6,"1e951f7b564247088afe5da99452ba04",,
5,"1e951f7b564247088afe5da99452ba04",,
1,"1e993a0776ce4f8991d780a3023abc59",2,
5,"1ea8b99986f34675838282efe80f50f5",,
2,"1ea8b99986f34675838282efe80f50f5",2,
8,"1ea8b99986f34675838282efe80f50f5",,
9,"1ea8b99986f34675838282efe80f50f5",,
1,"1eba0e97660f418b922cee58f221c8e9",2,
4,"1ece1b49d0064ce4898999eeebcadb6f",,
6,"1ef1bb52e6184972a679f8183203a57e",,
2,"1ef1bb52e6184972a679f8183203a57e",2,
3,"1f3f5e2ec40a43ca9c47a872f5db02e2",,
1,"1f3f5e2ec40a43ca9c47a872f5db02e2",2,
1,"1f5b0d10f8e34735b03f51e5c0a08f64",,
2,"1f6dd2604c6140a5b45c953cb18effcc",,
3,"1f6dd2604c6140a5b45c953cb18effcc",,
3,"1f8d122263974ea08d0fc7d8d83588fe",,
1,"1f8d122263974ea08d0fc7d8d83588fe",2,
4,"1f8d122263974ea08d0fc7d8d83588fe",,
1,"1f8daced52ef48578c8308ef7f0539aa",,
3,"1f8daced52ef48578c8308ef7f0539aa",2,
2,"1f9dbd1c79e94b1fb924ed9184539419",2,
5,"1f9dbd1c79e94b1fb924ed9184539419",,
4,"1fb6e880414f4ad3a2eaf4215ff6c077",,
1,"1fb6e880414f4ad3a2eaf4215ff6c077",,
3,"1fb6e880414f4ad3a2eaf4215ff6c077",,
3,"1fe4c1318fd54f66b040b4dfb416ef74",,
2,"1fe4c1318fd54f66b040b4dfb416ef74",2,
1,"1feae0aafc18488bb26fd8f058eec380",,
3,"1feae0aafc18488bb26fd8f058eec380",2,
2,"1feae0aafc18488bb26fd8f058eec380",,
2,"1ff6fe0fb96849cba993a74d731af461",,
5,"1ff6fe0fb96849cba993a74d731af461",,
6,"1ff6fe0fb96849cba993a74d731af461",,
1,"2021bcff28dd4810913d91f5164cb972",,
3,"2021bcff28dd4810913d91f5164cb972",,
3,"2024c4092b3647ecbc4d9735e98f953a",2,
1,"2024c4092b3647ecbc4d9735e98f953a",,
1,"20296c93a4814fb9b7219849e175b929",2,
3,"20296c93a4814fb9b7219849e175b929",,
2,"20296c93a4814fb9b7219849e175b929",,
4,"20296c93a4814fb9b7219849e175b929",,
3,"2049a03fbeac4ed0882fe5026f52209d",2,
3,"206c7066bf5d4d8da3f744045dabbfe5",,
2,"206c7066bf5d4d8da3f744045dabbfe5",,
6,"206c7066bf5d4d8da3f744045dabbfe5",,
8,"206c7066bf5d4d8da3f744045dabbfe5",,
5,"206c7066bf5d4d8da3f744045dabbfe5",,
2,"207816d73e9f4cd6995648165702bdad",2,
4,"207816d73e9f4cd6995648165702bdad",,
1,"2086f006420f42e7b9656c177859bc18",,
9,"209a04c63575451587160a703bf718c7",,
2,"209a04c63575451587160a703bf718c7",,
7,"209a04c63575451587160a703bf718c7",,
3,"209a04c63575451587160a703bf718c7",,
14,"20a7447637264ac081b179d69ff666da",,
10,"20a7447637264ac081b179d69ff666da",,
6,"20a7447637264ac081b179d69ff666da",2,
1,"20a7447637264ac081b179d69ff666da",,
7,"20a7447637264ac081b179d69ff666da",,
4,"20c3b302817c417fa16380c32d06362b",,
3,"20c3b302817c417fa16380c32d06362b",,
5,"20c3b302817c417fa16380c32d06362b",2,
5,"20d4447171b24acf99c377292747e50d",2,
4,"20d4447171b24acf99c377292747e50d",2,
2,"20d4447171b24acf99c377292747e50d",,
6,"20d4447171b24acf99c377292747e50d",,
3,"20d54aa8a55e4a96a65ab54c602dad3a",,
4,"20d54aa8a55e4a96a65ab54c602dad3a",,
2,"20d54aa8a55e4a96a65ab54c602dad3a",2,
1,"20d54aa8a55e4a96a65ab54c602dad3a",2,
1,"20d6da2686574173adaf3413391ca906",2,
4,"20d6da2686574173adaf3413391ca906",,
3,"20d6da2686574173adaf3413391ca906",,
12,"20dab0d44f7d4d1c866c7ba5d226f65b",2,
2,"20dab0d44f7d4d1c866c7ba5d226f65b",2,
11,"20dab0d44f7d4d1c866c7ba5d226f65b",,
8,"20dc85914d764218a363309a0e25cef1",2,
1,"20dc85914d764218a363309a0e25cef1",2,
6,"20dc85914d764218a363309a0e25cef1",,
2,"20dc85914d764218a363309a0e25cef1",2,
4,"20ed638ae5df469b886ef8f2727a3a56",,
2,"20ed638ae5df469b886ef8f2727a3a56",2,
2,"20f5ad6fc2a7428086f48a00eef0980b",,
3,"21044f9fc88e4c24a5428fdd5e0f14a6",,
7,"21044f9fc88e4c24a5428fdd5e0f14a6",,
6,"21044f9fc88e4c24a5428fdd5e0f14a6",,
2,"21044f9fc88e4c24a5428fdd5e0f14a6",2,
2,"211c7c79c5944a7f92abbeefb202a79e",,
1,"211c7c79c5944a7f92abbeefb202a79e",,
6,"211c7c79c5944a7f92abbeefb202a79e",,
